ID,sentence,reference_Id
Q16_13_011,《夏一了》九道郡，,"[""[[1709, 0], [1757, 0], [1757, 1688], [1709, 1688]]""]"
Q16_13_012,《統縣》七月浦，,"[""[[1590, 0], [1646, 0], [1646, 1688], [1590, 1688]]""]"
Q16_13_013,《九眞君》一鼎置力德君，,"[""[[1590, 0], [1646, 0], [1646, 1688], [1590, 1688]]"", ""[[1309, 0], [1364, 0], [1364, 1688], [1309, 1688]]""]"
Q16_13_014,移風湛梧建初常樂扶樂松原，,[]
Q16_13_015,其咸驩改隸九尺目之百齊刃，,"[""[[1249, 0], [1309, 0], [1309, 1688], [1249, 1688]]"", ""[[912, 0], [975, 0], [975, 1688], [912, 1688]]""]"
Q16_13_016,德郡，,[]
Q16_13_017,《統縣》八詳父安省志子學才五，,"[""[[686, 0], [744, 0], [744, 1688], [686, 1688]]"", ""[[516, 0], [576, 0], [576, 1688], [516, 1688]]""]"
Q16_13_018,以九直乃為外，,"[""[[232, 0], [286, 0], [286, 1688], [232, 1688]]""]"
Q16_13_019,愛州之言力事之里君器容少，,"[""[[168, 0], [232, 0], [232, 1688], [168, 1688]]"", ""[[1534, 0], [1589, 0], [1589, 1691], [1534, 1691]]""]"
Q16_14_020,名始此所衣上，,"[""[[1365, 0], [1421, 0], [1421, 1691], [1365, 1691]]"", ""[[1251, 0], [1309, 0], [1309, 1691], [1251, 1691]]""]"
Q16_14_021,看愛少後夏，,"[""[[1086, 0], [1140, 0], [1140, 1691], [1086, 1691]]""]"
Q16_14_022,故曰乞義，,"[""[[689, 0], [747, 0], [747, 1691], [689, 1691]]""]"
Q16_14_023,乃充泰隋文帝改郡爲州，,"[""[[459, 0], [516, 0], [516, 1691], [459, 1691]]""]"
Q16_14_024,民房務務院後堂券務務堂學房務品市業房務罷州置郡，,"[""[[228, 0], [286, 0], [286, 1691], [228, 1691]]"", ""[[1704, 0], [1759, 0], [1759, 1691], [1704, 1691]]"", ""[[1650, 0], [1704, 0], [1704, 1691], [1650, 1691]]"", ""[[1421, 0], [1479, 0], [1479, 1691], [1421, 1691]]""]"
Q16_15_025,按《隋書·地理志》，,"[""[[1199, 0], [1258, 0], [1258, 1691], [1199, 1691]]"", ""[[748, 0], [810, 0], [810, 1691], [748, 1691]]""]"
Q16_15_026,九眞移風胥浦隆安軍安安順日南凡七縣注，,"[""[[518, 0], [579, 0], [579, 1691], [518, 1691]]"", ""[[289, 0], [349, 0], [349, 1691], [289, 1691]]"", ""[[232, 0], [289, 0], [289, 1691], [232, 1691]]"", ""[[171, 0], [232, 0], [232, 1691], [171, 1691]]""]"
Q16_15_027,隆安舊高安，,[]
Q16_16_028,開皇十八年改安順，,"[""[[1649, 0], [1704, 0], [1704, 1691], [1649, 1691]]"", ""[[1593, 0], [1649, 0], [1649, 1691], [1593, 1691]]"", ""[[1310, 0], [1371, 0], [1371, 1691], [1310, 1691]]""]"
Q16_16_029,舊寸常樂開皇十六年改周曰愛少，,"[""[[1199, 0], [1257, 0], [1257, 1691], [1199, 1691]]"", ""[[1090, 0], [1144, 0], [1144, 1691], [1090, 1691]]"", ""[[1033, 0], [1090, 0], [1090, 1691], [1033, 1691]]"", ""[[693, 0], [752, 0], [752, 1691], [693, 1691]]""]"
Q16_16_030,力眞君孫，,[]
Q16_16_031,唐因漢制以州統郡，,"[""[[578, 0], [637, 0], [637, 1691], [578, 1691]]"", ""[[521, 0], [578, 0], [578, 1691], [521, 1691]]""]"
Q16_16_032,按《唐書·地理志》焉。,[]
Q16_16_033,二曰九眞安順崇平軍寧日南長林凡六縣注，,"[""[[289, 0], [350, 0], [350, 1691], [289, 1691]]"", ""[[238, 0], [289, 0], [289, 1691], [238, 1691]]"", ""[[1645, 0], [1699, 0], [1699, 1691], [1645, 1691]]"", ""[[1418, 0], [1477, 0], [1477, 1691], [1418, 1691]]"", ""[[1249, 0], [1307, 0], [1307, 1691], [1249, 1691]]""]"
Q16_17_034,九眞武德五年以愛州地置松源陽山安預三縣，,"[""[[1080, 0], [1136, 0], [1136, 1691], [1080, 1691]]"", ""[[801, 0], [854, 0], [854, 1691], [801, 1691]]"", ""[[456, 0], [507, 0], [507, 1691], [456, 1691]]"", ""[[340, 0], [399, 0], [399, 1691], [340, 1691]]"", ""[[168, 0], [223, 0], [223, 1691], [168, 1691]]"", ""[[1705, 0], [1758, 0], [1758, 1691], [1705, 1691]]"", ""[[1538, 0], [1594, 0], [1594, 1691], [1538, 1691]]"", ""[[1201, 0], [1253, 0], [1253, 1691], [1201, 1691]]"", ""[[1146, 0], [1201, 0], [1201, 1691], [1146, 1691]]""]"
Q16_18_035,貞觀元年省陽山安預九年省松源八九眞縣安順武德五年以安順地置順州，,"[""[[1030, 0], [1090, 0], [1090, 1691], [1030, 1691]]"", ""[[301, 0], [386, 0], [386, 1691], [301, 1691]]"", ""[[1770, 0], [1888, 0], [1888, 1687], [1770, 1687]]"", ""[[1716, 0], [1770, 0], [1770, 1687], [1716, 1687]]"", ""[[1320, 0], [1375, 0], [1375, 1687], [1320, 1687]]""]"
Q16_19_036,又分設東河建昌邊河三縣，,"[""[[1166, 0], [1214, 0], [1214, 1687], [1166, 1687]]"", ""[[1033, 0], [1104, 0], [1104, 1687], [1033, 1687]]"", ""[[647, 0], [758, 0], [758, 1687], [647, 1687]]""]"
Q16_20_037,貞觀元年廢州省三縣復八安順縣崇平舊隆安武德五年以隆安地置安州並置敎山建道都握三縣，,"[""[[1680, 0], [1795, 0], [1795, 1688], [1680, 1688]]"", ""[[1592, 0], [1680, 0], [1680, 1688], [1592, 1688]]"", ""[[1476, 0], [1592, 0], [1592, 1688], [1476, 1688]]"", ""[[1144, 0], [1230, 0], [1230, 1688], [1144, 1688]]"", ""[[527, 0], [646, 0], [646, 1688], [527, 1688]]"", ""[[179, 0], [267, 0], [267, 1688], [179, 1688]]""]"
Q16_21_038,又置山州並置岡山眞潤古安西安八建初縣八年省建初，,"[""[[1029, 0], [1154, 0], [1154, 1691], [1029, 1691]]"", ""[[687, 0], [762, 0], [762, 1691], [687, 1691]]"", ""[[291, 0], [434, 0], [434, 1691], [291, 1691]]""]"
Q16_21_039,後又。,[]
Q16_21_040,改隆安曰榮安，至德二載更名崇平軍寧舊軍。,[]
Q16_21_041,安武德五年以軍安縣地置永州，七年改曰都州。,"[""[[291, 0], [434, 0], [434, 1691], [291, 1691]]""]"
Q16_22_042,貞觀元年廢都州爲軍安縣隸南陸州，廢作至德二載更名軍寧。,"[""[[1522, 0], [1581, 0], [1581, 1688], [1522, 1688]]"", ""[[1415, 0], [1471, 0], [1471, 1688], [1415, 1688]]"", ""[[1247, 0], [1303, 0], [1303, 1688], [1247, 1688]]"", ""[[798, 0], [853, 0], [853, 1688], [798, 1688]]""]"
Q16_22_043,日南武德五年以日南縣地置積州，并置積善津、梧方載三縣，以移風縣置前眞州，并置九皐、建正、眞寧三縣，以胥浦縣地置胥州，并置攀龍、如候、博犢、鎭星四縣。,"[""[[576, 0], [627, 0], [627, 1688], [576, 1688]]"", ""[[297, 0], [392, 0], [392, 1688], [297, 1688]]"", ""[[1575, 0], [1639, 0], [1639, 1692], [1575, 1692]]"", ""[[1291, 0], [1357, 0], [1357, 1692], [1291, 1692]]"", ""[[1203, 0], [1291, 0], [1291, 1692], [1203, 1692]]"", ""[[1049, 0], [1123, 0], [1123, 1692], [1049, 1692]]"", ""[[749, 0], [797, 0], [797, 1692], [749, 1692]]"", ""[[681, 0], [749, 0], [749, 1692], [681, 1692]]"", ""[[532, 0], [621, 0], [621, 1692], [532, 1692]]"", ""[[396, 0], [532, 0], [532, 1692], [396, 1692]]"", ""[[277, 0], [332, 0], [332, 1692], [277, 1692]]""]"
Q16_23_044,九年更積州曰南陸州。,"[""[[230, 0], [277, 0], [277, 1692], [230, 1692]]""]"
Q16_23_045,貞觀元年廢前眞州，省九皐、建正、眞寧復八移風縣，廢胥州，省攀龍、如候、博犢、鎭星復八胥浦縣，皆隸南陸州。,"[""[[155, 0], [230, 0], [230, 1692], [155, 1692]]"", ""[[1528, 0], [1586, 0], [1586, 1684], [1528, 1684]]"", ""[[1306, 0], [1367, 0], [1367, 1684], [1306, 1684]]"", ""[[1193, 0], [1248, 0], [1248, 1684], [1193, 1684]]"", ""[[804, 0], [862, 0], [862, 1684], [804, 1684]]"", ""[[691, 0], [745, 0], [745, 1684], [691, 1684]]"", ""[[632, 0], [691, 0], [691, 1684], [632, 1684]]"", ""[[230, 0], [305, 0], [305, 1684], [230, 1684]]""]"
Q16_24_046,十年廢南陸州，以軍安、日南、移風、胥浦復隸愛州。,"[""[[169, 0], [230, 0], [230, 1684], [169, 1684]]"", ""[[1760, 0], [1885, 0], [1885, 1691], [1760, 1691]]"", ""[[1471, 0], [1579, 0], [1579, 1691], [1471, 1691]]"", ""[[973, 0], [1129, 0], [1129, 1691], [973, 1691]]"", ""[[724, 0], [849, 0], [849, 1691], [724, 1691]]"", ""[[633, 0], [724, 0], [724, 1691], [633, 1691]]""]"
Q16_25_047,天寶中省移風、胥浦二縣，長林舊無編丁，分爲道黎，改爲路。,"[""[[513, 0], [578, 0], [578, 1691], [513, 1691]]"", ""[[277, 0], [408, 0], [408, 1691], [277, 1691]]"", ""[[96, 0], [191, 0], [191, 1691], [96, 1691]]""]"
Q16_26_048,李順天元年改爲寨，尋下斤化之名始此，一年定爲清化路。,"[""[[1489, 0], [1601, 0], [1601, 1684], [1489, 1684]]"", ""[[1378, 0], [1489, 0], [1489, 1684], [1378, 1684]]"", ""[[874, 0], [951, 0], [951, 1684], [874, 1684]]""]"
Q16_26_049,元豐三年改爲寨，紹皇年間復爲路。,"[""[[761, 0], [874, 0], [874, 1684], [761, 1684]]"", ""[[347, 0], [390, 0], [390, 1684], [347, 1684]]"", ""[[1692, 0], [1802, 0], [1802, 1688], [1692, 1688]]""]"
Q16_27_050,所屬有清化、九眞、愛州三府，後稱爲鎭順尊光。,"[""[[1578, 0], [1692, 0], [1692, 1688], [1578, 1688]]""]"
Q16_27_051,泰十年改爲清都鎭。,"[""[[1578, 0], [1692, 0], [1692, 1688], [1578, 1688]]""]"
Q16_27_052,胡氏篡陳，改爲天昌府，并九眞、愛州爲三輔，號曰西都昇龍。,"[""[[1266, 0], [1353, 0], [1353, 1688], [1266, 1688]]"", ""[[638, 0], [691, 0], [691, 1688], [638, 1688]]"", ""[[521, 0], [572, 0], [572, 1688], [521, 1688]]""]"
Q16_27_053,爲月十清一統志領九眞、,"[""[[348, 0], [407, 0], [407, 1688], [348, 1688]]"", ""[[1653, 0], [1706, 0], [1706, 1688], [1653, 1688]]""]"
Q16_27_054,愛東都，,[]
Q16_28_055,明爲清仁原州、,"[""[[1542, 0], [1593, 0], [1593, 1688], [1542, 1688]]"", ""[[1204, 0], [1262, 0], [1262, 1688], [1204, 1688]]""]"
Q16_28_056,清化葵州四州，,"[""[[1038, 0], [1094, 0], [1094, 1688], [1038, 1688]]""]"
Q16_28_057,安西—泰局房堂務房磊江安樂十一縣，,"[""[[1038, 0], [1094, 0], [1094, 1688], [1038, 1688]]"", ""[[922, 0], [990, 0], [990, 1688], [922, 1688]]"", ""[[703, 0], [756, 0], [756, 1688], [703, 1688]]""]"
Q16_28_058,天下郡國利病書明永樂五年初設清化府領州三縣十九，,"[""[[417, 0], [473, 0], [473, 1688], [417, 1688]]"", ""[[298, 0], [360, 0], [360, 1688], [298, 1688]]""]"
Q16_28_059,府領古藤、,[]
Q16_28_060,古宏、,[]
Q16_28_061,東山、,"[""[[298, 0], [360, 0], [360, 1688], [298, 1688]]""]"
Q16_28_062,古雷、,[]
Q16_28_063,永寧、,[]
Q16_28_064,安定、,[]
Q16_28_065,梁江七縣，,[]
Q16_28_066,清化州領俄樂、,[]
Q16_28_067,細江、,[]
Q16_28_068,安樂、,[]
Q16_28_069,磊江四縣，,[]
Q16_28_070,愛州。,[]
Q16_29_071,州領河中、,"[""[[1586, 0], [1645, 0], [1645, 1684], [1586, 1684]]""]"
Q16_29_072,統寧、,[]
Q16_29_073,兵戰、,[]
Q16_29_074,原統宋江、,[]
Q16_29_075,支俄四縣、,"[""[[1307, 0], [1361, 0], [1361, 1684], [1307, 1684]]""]"
Q16_29_076,九眞州領古平、,[]
Q16_29_077,結帨緣覺、,[]
Q16_29_078,貢四縣、,[]
Q16_29_079,八年、,"[""[[1029, 0], [1087, 0], [1087, 1684], [1029, 1684]]""]"
Q16_29_080,細江支俄、,[]
Q16_29_081,古平各八、,[]
Q16_29_082,本州十三年並古究八、,[]
Q16_29_083,古藤河中、,"[""[[692, 0], [751, 0], [751, 1684], [692, 1684]]""]"
Q16_29_084,統寧、,[]
Q16_29_085,緣覺結悅、,"[""[[410, 0], [467, 0], [467, 1684], [410, 1684]]""]"
Q16_30_086,各以其地、,"[""[[1756, 0], [1814, 0], [1814, 1688], [1756, 1688]]"", ""[[1644, 0], [1701, 0], [1701, 1688], [1644, 1688]]""]"
Q16_30_087,八本州、,[]
Q16_30_088,十五年始以減州之葵州改隸、,"[""[[1366, 0], [1418, 0], [1418, 1688], [1366, 1688]]""]"
Q16_30_089,十七年復拜安定、,"[""[[1198, 0], [1249, 0], [1249, 1688], [1198, 1688]]"", ""[[916, 0], [974, 0], [974, 1688], [916, 1688]]""]"
Q16_30_090,八永寧、,[]
Q16_30_091,梁江八古雷、,"[""[[633, 0], [689, 0], [689, 1688], [633, 1688]]""]"
Q16_30_092,東山八古藤、,"[""[[575, 0], [633, 0], [633, 1688], [575, 1688]]"", ""[[519, 0], [575, 0], [575, 1688], [519, 1688]]""]"
Q16_30_093,安樂八清化州、,[]
Q16_30_094,磊江貢八、,"[""[[519, 0], [575, 0], [575, 1688], [519, 1688]]""]"
Q16_30_095,俄樂宋江八愛州、,"[""[[461, 0], [519, 0], [519, 1688], [461, 1688]]""]"
Q16_30_096,農貢八、,[]
Q16_30_097,九眞州、,[]
Q16_30_098,秀川天元年屬海西道、,"[""[[288, 0], [348, 0], [348, 1688], [288, 1688]]""]"
Q16_30_099,光順七年置、,[]
Q16_30_100,清化承宣十年改為清甘、,[]
Q16_30_101,承宣名始此清豈之領府四縣、,"[""[[231, 0], [288, 0], [288, 1688], [231, 1688]]""]"
Q16_31_102,十六州、,"[""[[1593, 0], [1652, 0], [1652, 1684], [1593, 1684]]""]"
Q16_31_103,天南餘暇集紹天府繞縣八、,"[""[[1539, 0], [1593, 0], [1593, 1684], [1539, 1684]]""]"
Q16_31_104,梁江東山雷匹陽安定永寧錦水石城平江河中府統縣四、,"[""[[1539, 0], [1593, 0], [1593, 1684], [1539, 1684]]"", ""[[1210, 0], [1259, 0], [1259, 1684], [1210, 1684]]"", ""[[925, 0], [982, 0], [982, 1684], [925, 1684]]"", ""[[869, 0], [925, 0], [925, 1684], [869, 1684]]"", ""[[643, 0], [696, 0], [696, 1684], [643, 1684]]""]"
Q16_31_105,宋江弘化淳祐俄江清寧府備靖領縣三、,"[""[[472, 0], [528, 0], [528, 1684], [472, 1684]]"", ""[[416, 0], [472, 0], [472, 1684], [416, 1684]]"", ""[[299, 0], [355, 0], [355, 1684], [299, 1684]]""]"
Q16_31_106,農貞玉山廣昌清都府領縣一、,"[""[[243, 0], [299, 0], [299, 1684], [243, 1684]]"", ""[[1749, 0], [1805, 0], [1805, 1688], [1749, 1688]]""]"
Q16_31_107,壽春州四、,[]
Q16_32_108,相按潘輝地志註、,"[""[[1581, 0], [1638, 0], [1638, 1688], [1581, 1688]]""]"
Q16_32_109,又以長安天關二府載為府六縣二十州。,"[""[[1416, 0], [1468, 0], [1468, 1688], [1416, 1688]]"", ""[[1190, 0], [1244, 0], [1244, 1688], [1190, 1688]]"", ""[[801, 0], [855, 0], [855, 1688], [801, 1688]]"", ""[[634, 0], [687, 0], [687, 1688], [634, 1688]]""]"
Q16_32_110,T海元上民民堂務、,"[""[[343, 0], [405, 0], [405, 1688], [343, 1688]]""]"
Q16_32_111,商務領其外鎭、,[]
Q16_32_112,詳寧平省志、,[]
Q16_32_113,清甘鎮置督鎮、,"[""[[171, 0], [230, 0], [230, 1688], [171, 1688]]""]"
Q16_32_114,協鎮、,[]
Q16_33_115,參協各一、,"[""[[1750, 0], [1810, 0], [1810, 1688], [1750, 1688]]""]"
Q16_33_116,府四縣十六、,[]
Q16_33_117,河中靜嘉清都紹天四府、,"[""[[1476, 0], [1525, 0], [1525, 1688], [1476, 1688]]"", ""[[1358, 0], [1412, 0], [1412, 1688], [1358, 1688]]""]"
Q16_33_118,宋山弘化豐州三、,"[""[[1358, 0], [1412, 0], [1412, 1688], [1358, 1688]]""]"
Q16_33_119,祿峩山農貢、,"[""[[1246, 0], [1302, 0], [1302, 1688], [1246, 1688]]""]"
Q16_33_120,玉山廣昌壽春東山安定廣平石城錦水永祿雷陽瑞原十六縣、,"[""[[1191, 0], [1246, 0], [1246, 1688], [1191, 1688]]"", ""[[1025, 0], [1081, 0], [1081, 1688], [1025, 1688]]"", ""[[684, 0], [741, 0], [741, 1688], [684, 1688]]"", ""[[627, 0], [684, 0], [684, 1688], [627, 1688]]"", ""[[455, 0], [514, 0], [514, 1688], [455, 1688]]""]"
Q16_33_121,關柳琅政蠶州三、,[]
Q16_33_122,州按鴻德版圖有岑州凡十三崗、,"[""[[455, 0], [514, 0], [514, 1688], [455, 1688]]"", ""[[342, 0], [404, 0], [404, 1688], [342, 1688]]""]"
Q16_33_123,今版籍不見登載、,"[""[[286, 0], [342, 0], [342, 1688], [286, 1688]]"", ""[[1771, 0], [1833, 0], [1833, 1700], [1771, 1700]]"", ""[[1488, 0], [1545, 0], [1545, 1700], [1488, 1700]]""]"
Q16_33_124,從前巳并八何州未詳、,[]
Q16_34_125,又按明命二年大駕北巡、,"[""[[1321, 0], [1379, 0], [1379, 1700], [1321, 1700]]""]"
Q16_34_126,清巷岑泗州酋長齒圩歆遣土目齒德曷等具方物抵。,"[""[[1040, 0], [1098, 0], [1098, 1700], [1040, 1700]]"", ""[[815, 0], [872, 0], [872, 1700], [815, 1700]]""]"
Q16_34_127,鎮請詣行在拜獻，且言州屬十崗，從前受貢於万象嘉隆十八年。,"[""[[698, 0], [754, 0], [754, 1700], [698, 1700]]"", ""[[528, 0], [583, 0], [583, 1700], [528, 1700]]"", ""[[238, 0], [297, 0], [297, 1700], [238, 1700]]"", ""[[1693, 0], [1749, 0], [1749, 1688], [1693, 1688]]""]"
Q16_35_128,因何功泰求內附，經略大臣黎文悦許之。,"[""[[1693, 0], [1749, 0], [1749, 1688], [1693, 1688]]""]"
Q16_35_129,今願瞻拜，奉修職貢，歲以三月輸之。,"[""[[1416, 0], [1472, 0], [1472, 1688], [1416, 1688]]"", ""[[1304, 0], [1359, 0], [1359, 1688], [1304, 1688]]""]"
Q16_35_130,鎮臣以事聞，厚賞銀月二三。,"[""[[1249, 0], [1304, 0], [1304, 1688], [1249, 1688]]"", ""[[911, 0], [970, 0], [970, 1688], [911, 1688]]"", ""[[692, 0], [744, 0], [744, 1688], [692, 1688]]""]"
Q16_35_131,民民市民房務務務院務目同司清都府曰壽春府，,"[""[[461, 0], [517, 0], [517, 1688], [461, 1688]]"", ""[[231, 0], [289, 0], [289, 1688], [231, 1688]]"", ""[[1586, 0], [1642, 0], [1642, 1688], [1586, 1688]]"", ""[[1191, 0], [1254, 0], [1254, 1688], [1191, 1688]]""]"
Q16_36_132,七年柝紹化原紹天嘉隆十四年改府之雷陽縣隸焉，,"[""[[1142, 0], [1191, 0], [1191, 1688], [1142, 1688]]"", ""[[911, 0], [972, 0], [972, 1688], [911, 1688]]""]"
Q16_36_133,九年增設鎮蠻府領呈固蠻維岑柳三縣，,"[""[[750, 0], [802, 0], [802, 1688], [750, 1688]]"", ""[[521, 0], [569, 0], [569, 1688], [521, 1688]]""]"
Q16_36_134,十二年分轄曰清豐省，,"[""[[463, 0], [521, 0], [521, 1688], [463, 1688]]"", ""[[400, 0], [463, 0], [463, 1688], [400, 1688]]""]"
Q16_36_135,置清甘一總督布政按察二司。,"[""[[400, 0], [463, 0], [463, 1688], [400, 1688]]"", ""[[1709, 0], [1758, 0], [1758, 1685], [1709, 1685]]"", ""[[1587, 0], [1660, 0], [1660, 1685], [1587, 1685]]""]"
