id,sentence
q6_page_466-0006,"Thái Tổ Gia Dụ hoàng đế trấn giữ Thuận Quảng, năm Nhâm Dần thứ 45 (Lê Hoàng Định năm thứ 3) (1602) đổi phủ Tư Nghĩa làm phủ Quảng Nghĩa, đặt các chức tuần phủ và khám lý, vẫn lệ vào Quảng Nam."
q6_page_466-0007,Đời Tây Sơn đổi làm phủ Hoà Nghĩa.
q6_page_466-0008,"Năm Tân Dậu (1801), Thế Tổ Cao hoàng đế đánh dẹp Tây Sơn, thu lại đất này, đổi gọi là dinh Quảng Nghĩa, đặt các chức lưu thủ, cai bạ, ký lục."
q6_page_466-0009,"Năm Gia Long thứ 7, đổi làm trấn, năm thứ 9 đổi lưu thủ làm trấn thủ."
q6_page_466-0010,"Năm Minh Mệnh thứ 8 lại đổi cai bạ và ký lục làm hiệp trấn và tham hiệp, năm thứ 10, đổi trấn làm tỉnh gọi là tỉnh Quảng Ngãi (Nghĩa), đặt hai ty bố chánh và án sát, do tuần phủ Nam Ngãi lãnh cả; năm thứ 15 lại gọi là tỉnh Nam Trực."
q6_page_466-0011,"Năm Thiệu Trị thứ 7 đặt tuần phủ Quãng Ngãi, và đổi đặt tổng đốc Nam Ngãi."
q6_page_466-0012,Nay lãnh 1 phủ 3 huyện.
q6_page_466-0013,"Phủ Tư Nghĩa: ở cách tỉnh thành 8 dặm về phía tây nam, tứ chí cũng như tỉnh."
q6_page_466-0014,"Nguyên là đất Cổ Lũy của Chiêm Thành, nhà Nhuận Hồ lấy đặt làm châu Tư và châu Nghĩa, nhà Lê gọi là châu Cổ Lũy, sau đổi làm phủ Tư Nghĩa lệ vào xứ Quảng Nam."
q6_page_466-0015,"Đầu bản triều đổi làm phủ Quảng Nghĩa, vẫn lệ xứ Quảng Nam, đầu đời Gia Long đặt riêng dinh Quảng Nghĩa, lấy phủ Quảng Nghĩa lệ vào."
q6_page_466-0016,"Năm Minh Mệnh thứ 13, lại gọi theo tên cũ là phủ Tư Nghĩa, kiêm lý huyện Chương Nghĩa."
q6_page_466-0017,"Nay lãnh 3 huyện 13 tổng, gồm 446 xã thôn phường ấp."
q6_page_466-0018,"Huyện Chương Nghĩa (1): đông tây cách nhau 37 dặm, nam bắc cách nhau 36 dặm, phía đông đến biển 14 dặm, phía tây đến miền sơn Man 23 dặm, phía nam đến huyện Mộ Đức 18 dặm, phía bắc đến huyện Bình Sơn 18 dặm."
q6_page_466-0019,"Đời Lê là huyện Nghĩa Giang, sau đổi làm huyện Chương Nghĩa; đầu bản triều vẫn theo như thế."
q6_page_466-0020,"Năm Minh Mệnh thứ 11, do phủ nha kiêm lý."
q6_page_466-0021,"Nay lãnh 6 tổng, gồm 112 xã thôn phường ấp."
q6_page_467-0001,(1) Tương đương với huyện Tư Nghĩa và một phần huyện Nghĩa Hành ngày nay.
q6_page_468-0001,"Huyện Bình Sơn: cách phủ 34 dặm về phía bắc đông tây cách nhau 12 dặm, nam bắc cách nhau 46 dặm, phía đông đến biển 21 dặm, phía tây đến miền sơn Man 21 dặm, phía nam đến huyện Chương Nghĩa 29 dặm, phía bắc đến huyện Hà Đông tỉnh Quảng Nam 17 dặm."
q6_page_468-0002,"Đời Nhuận Hồ đặt huyện Trì Bình đời Lê đổi làm huyện Bình Dương, sau đổi làm Bình Sơn; bản triều vẫn theo như thế."
q6_page_468-0003,Nay lãnh 6 tổng gồm 159 xã thôn phường ấp vạn trại.
q6_page_468-0004,"Huyện Mộ Đức: cách phủ 20 dặm về phía nam, đông tây cách nhau 21 dặm, nam bắc cách nhau 42 dặm, phía đông đến biển 10 dặm, phía tây đến huyện Chương Nghĩa 11 dặm, phía nam đến huyện Bồng Sơn tỉnh Bình Định 40 dặm, phía bắc đến huyện Chương Nghĩa 2 dặm."
q6_page_468-0005,"Đời Nhuận Hồ là huyện Khê Cẩm thuộc châu Nghĩa; đời Lê đổi là huyện Mộ Hoa, bản triều vẫn theo như thế."
q6_page_468-0006,Năm Thiệu Trị thứ nhất vì tránh tên huý (mẹ Thiệu Trị) đổi làm Mộ Đức.
q6_page_468-0007,"Nay lãnh 6 tổng, 175 xã thôn phường ấp."
q6_page_468-0008,HÌNH THẾ
q6_page_468-0009,Phía đông tỉnh có đáo Hoành Sa (tức đảo.
q6_page_468-0010,"Hoàng Sa), liền cát và biển làm trì, phía tây nam (1) Tương đương với huyện Mộ Đức và một phần huyện Đức Phổ miền sơn Man, có luỹ dài vững vàng, phía nam liền với tỉnh Bình Định, có đèo Bến Đá chắn ngang, phía bắc giáp tỉnh Quảng Nam, có ghênh Sa Thổ làm giới hạn."
q6_page_468-0011,"Núi có tiếng thì có núi Thiên Ấn, núi Thiên Bút và núi Long Đầu, làm phên giậu ở tả hữu."
q6_page_468-0012,"Sông cái thì có sông Trà Khúc, sông Châu Tử và sông Vệ bao bọc trước sau."
q6_page_468-0013,"Năm cơ (5 cơ Tĩnh Man) chia đóng, gìn giữ biên cương, sáu tấn (xem phần ""Quan tấn"") bày phòng, vững vàng mặt biển."
q6_page_468-0014,"Chợ phố Phú Đăng nhóm họp hàng hoá, cửa tấn Cổ Lũy tụ tập thuyền buôn; bốn nguồn ở đầu núi (xem phần ""Quan tấn""), là nơi giao dịch của người Kinh, người Man, bốn vũng ở ven biển (xem phần ""Sơn xuyên""), là chỗ tàu thuyền qua lại dừng lấy củi nước."
q6_page_468-0015,Đấy đều là những nơi hình thắng trong tỉnh và là chỗ có tiếng ở kỳ phụ vậy.
q6_page_469-0001,KHÍ HẬU
q6_page_470-0001,"lần, người ta cho là tai hoạ."
q6_page_470-0002,"Mùa xuân mùa hạ nổi sấm rồi mưa, gọi là mưa giống, nhưng cũng tuỳ nơi, chỗ có chỗ không, không nhất định."
q6_page_470-0003,"Mùa thu mùa đông, mây kéo ở phía đông bắc rồi mưa, gọi là mưa biển, nếu mưa biển mà có sấm sét thì mưa to suốt ngày, và liền có lụt."
q6_page_470-0004,"Sấm thường dậy vào cuối tháng chạp ở phía tây nam, đến tháng hai thì sấm dữ có chớp, tháng 10 thì hết sấm."
q6_page_470-0005,"Mây thì có mây biển, mây núi; mây biển hay mưa, mây núi cũng có lúc dày đặc mà không mưa."
q6_page_470-0006,"Khí hậu một năm thường đến muộn, hoa cúc đến mùa đông mới nở rộ, đấy là một chứng."
q6_page_470-0007,"Trong bốn mùa, công việc nhà nông xen nhau, không lúc nào rồi."
q6_page_470-0008,"Ruộng thì có ruộng một mùa, ruộng hai mùa, cũng có ruộng ba mùa."
q6_page_470-0009,"Tháng giêng ruộng đồng trồng dầu, gai, dưa đầu."
q6_page_470-0010,"Tháng 2 ruộng cạn, gieo mạ bát nguyệt, kế gặt lúa ba trăng."
q6_page_470-0011,"Mùa hạ tháng 4, ruộng cạn ruộng lầy gieo mạ vụ thu, tháng 6 ruộng cạn và nương gieo lúa muộn."
q6_page_470-0012,"Mùa thu tháng 7, đất đồi trồng lạc và gặt lúa bát nguyệt, tháng 9 ruộng cạn gieo mạ vụ hè."
q6_page_470-0013,"Mùa đông tháng 10 cấy lúa ba trăng, tháng 11 ruộng lầy mới gieo, tháng 12 trồng khoai lang, gặt lúa muộn, phạt cành dầu, thu hoạch mía."
q6_page_470-0014,"Từ tháng giêng đến tháng 9, tháng nào cũng có thể chăn tầm được, duy mùa đông trời rét, lá dầu vàng rụng, việc chăn tầm thưa thớt."
q6_page_471-0001,PHONG TỤC
q6_page_471-0002,"Đất bạc, dân chăm, tính tần tiện không xa hoa, người quân tử thích việc nghĩa, giữ khí tiết; người tiểu nhân thì hám lợi, hay sinh kiện tụng."
q6_page_471-0003,"Địa thế tuy hẹp mà khí mạch tốt, nên đời nào cũng có nhiều người làm đến quan to chức trọng, bước đường thanh thản, trọng được danh vọng."
q6_page_471-0004,"Ở thôn quê thì nhiều người sống lâu, học trò thì tư chất thông minh, nhiều kiến thức, duy người giàu thì thường bị của cải dời lòng, người nghèo thì thường khổ vì sinh nhai không đủ, học nghiệp phần nhiều không chuyên, nhưng nếu biết cố chí thì cũng nhiều người thành tựu."
q6_page_471-0005,"Người làm ruộng thì rất chăm chỉ, nhưng vì nhiều đất xấu, nên thu lợi không được bao nhiêu, thường phải ăn độn ngô khoai."
q6_page_471-0006,Kỹ nghệ thì chỉ tầm thường.
q6_page_471-0007,"Ngoài những người bày hàng buôn bán chợ phố, còn có bốn hạng đi buôn: một là buôn mọi, hai là buôn gánh, ba là buôn thuyền, bốn là buôn biển."
q6_page_471-0008,"Về hôn nhân, sau khi người mối đã thông tin tức, thì có ba lễ: lễ kết thân, lễ ăn hỏi và lễ rước dâu."
q6_page_471-0009,"Tang lễ thì có nhà theo Chu Văn Công gia lễ, có nhà theo Thọ mai gia lễ."
q6_page_471-0010,"Sau khi tổng táng, đến mùa thu, hoặc sau một năm đến tiết thu thì sắm thịt xôi để tế, có người mời sư vãi làm chay, gọi là tuần tháng bảy."
q6_page_471-0011,"Tháng chạp thì tảo mộ, làm cỗ cúng tiên tổ gọi là ""chạp tổ"", cúng thần gọi là ""chạp thần""."
q6_page_471-0012,Những ngày 28
q6_page_472-0001,"29 và 30 tháng chạp, chợ phố bán đủ các thứ hàng, người già người trẻ đi lại như mắc cửi."
q6_page_472-0002,"Lễ dựng nêu, lễ trừ tịch và 3 ngày Nguyên đán, các nhà đều lễ thờ tiên tổ, con cháu trong nhà theo thứ tự mừng tuổi, bè bạn đi lại chúc nhau."
q6_page_472-0003,"Từ sau ngày mồng 3 đến ngày Nguyên tiêu (15 tháng giêng âm lịch), người thích vui chơi thì chọi gà, đua ngựa, đánh bạc, đánh đu, hát chèo, gọi là chơi Tết."
q6_page_472-0004,"Tiết đoan ngọ (mồng 5 tháng 5 âm lịch) thì hái lá làm thuốc gọi là ""lá mồng năm""."
q6_page_472-0005,"Đền thần, chùa Phật, xã nào cũng có, mùa xuân mùa thu tế lễ gọi là ""kỳ yên""."
q6_page_472-0006,"Ba ngày nguyên (1) cùng nhau lên chùa dâng hương, nhưng không hay bố thí, nên tăng ni đều nghèo túng lam lũ."
q6_page_472-0007,"Tục thích đồng bóng, ham hát tuồng, người ốm không uống thuốc, thường mời thầy cúng về nhà bày cúng để mong khỏi bệnh."
q6_page_472-0008,"Có việc vui mừng thì bày tiệc ăn uống và hát tuồng, không ngại phí tổn."
q6_page_472-0009,Phụ: Phong tục người Man.
q6_page_472-0010,"Tục ở nhà sàn, một nhà sàn dài, phòng giữa là bếp, ở ngoài bếp là sàn để ngổi họp, ăn uống."
q6_page_472-0011,"Ban đêm thì con trai con gái nằm quánh bếp, không có giường phản."
q6_page_472-0012,Dưới sàn nuôi súc vật.
q6_page_472-0013,"Gọi bố là cha, gọi mẹ là mụ, gọi con là ong; uống rượu là ""hách (1) Ba ngày nguyên: thượng nguyên: 15 tháng giêng âm lịch; trung nguyên: 15 tháng 7 âm lịch; hạ nguyên: 15 tháng 10 âm lịch."
q6_page_473-0001,"lộc"", ăn cơm là ""xa vong"", chim muông gọi là ""ác""."
q6_page_473-0002,Người có tên không có họ.
q6_page_473-0003,"Tính đêm không tính ngày, không biết mùa năm, chỉ căn cứ vào gốc rạ ở ruộng, mỗi lần gốc rạ thay đổi là tính một năm."
q6_page_473-0004,Số mục thì thất nút dây để nhớ.
q6_page_473-0005,Việc hôn nhân thì dùng đồ đồng làm của dẫn cưới.
q6_page_473-0006,"Đàn ông thì dùng dây gai dệt làm khố, đàn bà dùng cả tấm vải quây lại làm váy."
q6_page_473-0007,Gác chòi để chứa thóc gạo.
q6_page_473-0008,"Để của cải ở ven khe, không lấy trộm của nhau."
q6_page_473-0009,Dẫu nghèo cực cũng không ăn xin.
q6_page_473-0010,"Ngoài việc săn bắn, không cỡ bạc chơi bời, tính rất thuần phác."
q6_page_473-0011,Trai gái không hoà gian.
q6_page_473-0012,"Có bệnh thì mổ súc vật để cầu đảo, không uống thuốc."
q6_page_473-0013,"Người chết thì bỏ xác ở trên cây, không có quan quách."
q6_page_473-0014,THÀNH TRÌ
q6_page_473-0015,"Thành tỉnh Quảng Ngãi: chu vi 200 trượng 2 thước linh, cao 1 trượng, 3 cửa, hào rộng 5 trượng sâu 1 trượng, ở địa phận xã Chính Mông huyện Chương Nghĩa."
q6_page_473-0016,"Nguyên trước tỉnh thành ở địa phận xã Phú Nhân, huyện Bình Sơn, đầu đời Gia Long dời đến xã Phú Đăng, huyện Chương Nghĩa, năm thứ 14 xây bằng đá ong."
q6_page_473-0017,"Lỵ sở phủ Tư Nghĩa: chu vi 314 trượng, rào bằng tre, ở xã An Hoà huyện Chương Nghĩa do phủ kiêm lý."
q6_page_473-0018,"Đầu đời Gia Long ở địa phận phường Đức Yên, năm Minh Mệnh thứ 3 dời đến chỗ hiện nay."
q6_page_474-0001,"Lỵ sở huyện Bình Son: chu vì 48 trượng, rào bằng tre, ở thôn Liên Trì."
q6_page_474-0002,"Đầu đời Gia Long ở thôn Tiên Đào, năm Minh Mệnh thứ."
q6_page_474-0003,3 dời đến chỗ hiện nay.
q6_page_474-0004,"Lỵ sở huyện Mộ Đức: chu vì 50 trượng linh, rào bằng tre, ở thôn Năng Yên, dựng từ đầu đời Gia Long."
q6_page_474-0005,TRƯỜNG HỌC
q6_page_474-0006,Trường học tỉnh Quảng Ngãi:
q6_page_474-0007,"ở xã Chính Mông về phía tây bắc tỉnh thành, dựng từ đời Gia Long đến năm Minh Mệnh thứ 13 sửa lại, năm Tự Đức Trường học huyện Bình Sơn: ở xã Tiên Đào về phía tây huyện lỵ, dựng năm Minh Mệnh thứ 5, đến năm Thiệu Trị thứ 3 sửa lại."
q6_page_474-0008,"Trường học huyện Mộ Đức: ở địa phận xã Vạn Phúc về phía đông huyện lỵ, dựng năm Minh Mệnh thứ 5, đến năm Thiệu Trị thứ 3 sửa lại."
q6_page_474-0009,HỘ KHẨU
q6_page_474-0010,"Đời Gia Long, số đinh là 15.400 người linh nay là 23.524 người."
q6_page_474-0011,THUẾ RUỘNG
q6_page_474-0012,"Ruộng đất 50.520 mẫu, ngạch thuế là 40.674 hộc thóc, 44.020 quan tiền, 1.390 lạng bạc."
q6_page_475-0001,NÚI SÔNG
q6_page_475-0002,Núi Thiên Bút:
q6_page_475-0003,ở cách huyện Chương Nghĩa chừng 4 dặm về phía bắc.
q6_page_475-0004,"Hình núi bốn mặt thấp mà ở giữa cao vọt lên, trông như cây bút dựng, nên gọi tên thế."
q6_page_475-0005,"Xưa Tân Minh hầu Nguyễn Cư Trinh làm Tuần phủ Quảng Ngãi đề vịnh Mười cảnh ở Quảng Ngãi, có một đề là ""Thiên Bút phê vân"" (núi Thiên Bút phê mây)."
q6_page_475-0006,Núi Đại An:
q6_page_475-0007,"ở cách huyện Chương Nghĩa 8 dặm. về phía đông nam, ngọn tầng chót vót, cây cối um tùm, gần đấy về phía bắc có núi Tự Sơn."
q6_page_475-0008,Núi Voi:
q6_page_475-0009,"ở cách huyện Chương Nghĩa 2 dặm về phía đông bắc, thế núi ngất ngưởng như đầu voi nên gọi tên thế."
q6_page_475-0010,Núi Lưỡng Thạch:
q6_page_475-0011,"ở cách huyện Chương Nghĩa 1] dặm về phía nam, đá núi lởm chởm, cây cối xanh tươi."
q6_page_475-0012,Núi Hổ Đột:
q6_page_475-0013,"ở cách huyện Chương Nghĩa 10 dặm về phía tây, thế cao như cọp nhảy, nên gọi tên thế."
q6_page_475-0014,Núi Định Cương:
q6_page_475-0015,"Ở cách huyện Chương Nghĩa 18 dặm về phía tây nam, ngọn tầng tốt đẹp, gần về phía nam có núi Tang Trống."
q6_page_475-0016,Núi Mông Sơn:
q6_page_475-0017,"ở cách huyện Chương Nghĩa 18 dặm lệch về phía tây nam, cao đẹp quanh co."
q6_page_475-0018,Đồn Tuy An đóng ở phía tây núi.
q6_page_476-0001,Núi Phú Lâm:
q6_page_476-0002,"ở cách huyện Chương Nghĩa 27 dặm về phía tây, thế cao đốc như đứng, cây cối Núi Chùa Ở cách huyện Chương Nghĩa 4 dặm về phía tây nam."
q6_page_476-0003,Núi Dương Son:
q6_page_476-0004,ở cách huyện Chương Nghĩa 4 dặm về phía đông.
q6_page_476-0005,"Núi Đá Vách: tức Thạch Bích, ở cách huyện Chương Nghĩa 21 dặm về phía tây, thế núi đứng sững, vách núi dốc đứng, cây cối um tùm, không ai đấn hái, sớm khói đượm tia, chiều khe ngậm son nắng chiếu vào thì đá núi lốm đốm như sao sáng."
q6_page_476-0006,"Tập Mười cảnh ở Quảng Ngãi của Nguyễn Cư Trinh có một đề là ""Thạch bích tà dương "" (núi Thạch bích mặt trời chiều), tức là núi này."
q6_page_476-0007,"Xưa kia sào huyệt ác Man ở đây, hồi đầu bản triều đặt sáu đạo quân để phòng ngự."
q6_page_476-0008,"Đời Gia Long, đắp lũy dài và đóng quần Núi."
q6_page_476-0009,Tố Sơn: ở cách huyện Chương Nghĩa chừng 1 dặm về phía tây.
q6_page_476-0010,Núi Kỳ Ldn:
q6_page_476-0011,"ở phía tây huyện Chương Nghĩa ngoài lũy dài chừng 2 dặm, về phía tây gần núi Tượng Đầu, cây cối xanh tốt."
q6_page_476-0012,Núi Bình Đề:
q6_page_476-0013,"ở phía tây nam huyện Chương Nghĩa, ngoài lũy dài chừng 2 dặm."
q6_page_477-0001,Núi Nhuệ Sơn:
q6_page_477-0002,"ở phía tây nam huyện Chương Nghĩa, ngoài lũy dài chừng 2 dặm."
q6_page_477-0003,Núi Thạch Khê:
q6_page_477-0004,"ở lệch về phía tây nam huyện Chương Nghĩa, ngoài lũy dài chừng 2 dặm, đá núi cao vót."
q6_page_477-0005,Núi Thiên Ấn:
q6_page_477-0006,"ở cách huyện Bình Sơn 30 dặm về phía nam, quanh co đến 4 dặm, cao hơn trăm trượng, đỉnh núi bằng phẳng, rộng chừng vài ba mẫu, bốn mặt vuông bằng, trông xa như hình cái ấn nên gọi tên thế."
q6_page_477-0007,"Trên núi có chùa, trước chùa có giếng cổ, sâu 55 trượng, nước rất trong, cạnh giếng có cây cổ, đáng thưởng ngoạn."
q6_page_477-0008,"Tương truyền xưa kia có một vị sư dựng chùa ở đây, khổ vì không có nước, bèn đào một cái giếng ở đỉnh núi trước chùa, cố sức đào 20 năm mới đến mạch nước, khi đào giếng thành công thì vị sư ấy tịch, đến nay các trụ trì chùa này được nhờ giếng ấy."
q6_page_477-0009,"Chân núi kề sông Trà Khúc, phía bắc ngang với núi La vọng, phía đông giáp núi Tam Thai, phía tây liền núi Long Thủ."
q6_page_477-0010,"Tập Mười cảnh ở Quảng Ngãi của Nguyễn Cư Trinh, có một đề là ""Thiên Ấn niêm hà"" (Thiên Ấn đóng sông), tức là núi này."
q6_page_477-0011,Năm Tự Đức thứ 3 liệt vào điển thờ.
q6_page_477-0012,"Núi Đầu Rồng: tức Long Đầu, ở cách huyện Bình Sơn 31 dặm về phía nam, hình thế khuất khúc, sống núi Sâm Hội chạy về nam, đến vực sông Trà Khúc thì dừng, hình như rồng thần hút nước, nên gọi tên thế."
q6_page_477-0013,"Trên núi có miếu cổ thờ Long Vận tướng quân, sườn núi có ba đường đi đều sâu như giếng."
q6_page_477-0014,"Tương truyền hồi Cao Biên nhà Đường cỡi diều giấy đến đây yểm đoạn long mạch, hoang đường không tin được."
q6_page_477-0015,"Trong tập Mười cảnh ở Quảng Ngãi có một đề là ""Long đầu hí thủy"" (Đầu rồng vỡn nước), tức là núi này."
q6_page_477-0016,Núi Vu Sơn:
q6_page_477-0017,"ở cách huyện Bình Sơn 10 dặm về phía tây, chót vót chọc trỡi, là chỗ phát mạch của các núi trong huyện, phía sau núi rậm rạp, hươu nai thành đàn."
q6_page_477-0018,"Người sau có thơ tục vịnh ""Vu Sơn lộc trường"" (Bãi hươu ở núi Vu Sơn), làm cảnh thứ 11 của Quảng Ngãi."
q6_page_477-0019,Núi Vân Phong:
q6_page_477-0020,"ở ngoài nguồn Thanh Cù về phía tây nam huyện Bình Sơn, hình thế chót vót, như chọc tầng mây, tầng lớp quanh co, đứng xa mà trông, tươi sáng mà biếc mỡ, như sắc trỡi mới sáng."
q6_page_477-0021,"Núi ở trong đất Man, vết chân người ít khi đi đến."
q6_page_477-0022,"Tập Mười cảnh ở Quảng Ngãi, có một đề là ""Vân Phong dạ vũ"" (Mưa đêm ở núi Vân Phong), tức là núi này."
q6_page_478-0001,Núi Sâm Hội:
q6_page_478-0002,"ở cách huyện Bình Sơn 70 dặm về phía đông nam, trên núi gồ chồm đứng sũng, người ta lên núi giậm chân hoặc đấn cây đều nghe có tiếng âm âm như sấm, nên tục gọi núi Thanh Thanh."
q6_page_478-0003,Núi có sản xuất thổ sâm.
q6_page_479-0001,Núi Ba Bi:
q6_page_479-0002,"ở cách huyện Bình Sơn 12 dặm về phía bắc, ở chỗ đường rẽ nổi vọt lên 5, 6 ngọn, chạy dài quanh co, chỗ lõm ở giữa có mấy chục mẫu ruộng, dưới có nước khe tưới ruộng rất tiện, duy cái gò phía nam có đường đá, khi nước khe đầy thì tràn qua đường đá mà chảy ra."
q6_page_479-0003,Các ruộng ở ngoài núi cũng nhờ khe mà được tudi.
q6_page_479-0004,Núi Trấn Công:
q6_page_479-0005,ở cách huyện Chương N ghữa 12 dặm về phía bắc.
q6_page_479-0006,"Phía bắc núi kề sông Trà Khúc cây cối xanh rờn, phía đông có đền thờ Trấn Công họ Bùi nên gọi tên thế."
q6_page_479-0007,"Tương truyền dưới núi có động nước' thông. với đầm Trà, có một con cá lớn bằng cái thuyền mỗi khi quẫy tiếng vang như sấm gặp năm hạn đến cầu đảo, liền thấy ứng nghiệm."
q6_page_479-0008,Núi La Vọng:
q6_page_479-0009,"ở cách huyện Bình Sơn 30 dặm về phía đông nam, đất sản nhiều sâm tốt."
q6_page_479-0010,Núi phủ Bách:
q6_page_479-0011,ở cách uyên Bình Sơn 20 0đặm. về phía đông nam.
q6_page_479-0012,Núi Trà Sơn:
q6_page_479-0013,"ở cách huyện B Bình Sơn 26 dặm về phía đông nam. ""Núi Đồng Vinh:"
q6_page_479-0014,ở cách huyện!
q6_page_479-0015,"Bình Son 20 dặm vé phía đông nam, gần núi có Vệ thành Tam Ti xưa."
q6_page_479-0016,Núi Hàm Giang:
q6_page_479-0017,ở cách huyện Bình Sơn 22 dặm về phía đông nam.
q6_page_480-0001,Núi A Linh:
q6_page_480-0002,"ở cách huyện Bình Sơn 27 dặm về phía đông nam, hình thế cao dốc, xung quanh lẫn lộn đất và cát, có sản nhiều sâm tốt."
q6_page_480-0003,Núi Giao Sơn:
q6_page_480-0004,ở cách huyện Bình Sơn 19 dặm về phía nam.
q6_page_480-0005,Núi Động Đàn:
q6_page_480-0006,ở cách huyện Bình Sơn 17 dặm về phía nam.
q6_page_480-0007,Núi Xuân An:
q6_page_480-0008,"ở cách huyện Bình Sơn 60 dặm về phía đông nam, thế núi cao vót, cây cối um tùm, người ta đẵn gỗ trong núi, tiếng vang ra ngoài nghe như tiếng trống."
q6_page_480-0009,Núi Thổ Sơn:
q6_page_480-0010,ở cách huyện Bình Sơn 22 dặm về phía nam.
q6_page_480-0011,Núi Vũ Sơn:
q6_page_480-0012,"ở cách huyện Bình Sơn 29 dặm về phía nam, hình núi chót vót, phía nam gần núi Thổ Sơn."
q6_page_480-0013,Núi Viên Kiệu:
q6_page_480-0014,"ở cách huyện Bình Sơn 17 dặm về phía nam, nổi vọt lên ở quãng đất bằng, hình tròn như cái chuông úp."
q6_page_480-0015,Núi Tam Phái:
q6_page_480-0016,"ở cách huyện Bình Sơn 7 dặm về phía nam, hình núi ba đợt thấp xuống, ba đợt nổi cao, tục gọi ""đường rừng Ba gò"", cây cối um tùm, cỏ tranh rậm rạp, trộm cướp và hùm beo hay nấp ở đây, người đi phải đề phòng."
q6_page_480_481-0001,"Ngạn ngữ có câu: ""Cách sông khó lội, phải đợi đi đò, cách đường Ba gò, phải cùng nhau di"", là chi chỗ này."
q6_page_481-0001,"Đời Gia Long, Tả quân Lê Văn Duyệt mở cuộc sin bắn lớn ở đây được rất nhiều cọp; lại bắt dân phát hết cỏ tranh nay đã hơi yên, cạnh rừng đã lắc đác có người Ở."
q6_page_481-0002,Núi Châu Nhai:
q6_page_481-0003,ở cách huyện Bình Sơn: 22 dặm. về phía tây nam.
q6_page_481-0004,"Núi Liên Trì ở cách huyện Bình Sơn 7 dặm về phía nam, thế núi cao đốc, tục gọi là núi 1 Chop Long."
q6_page_481-0005,Núi Tấn Sơn:
q6_page_481-0006,"ở cách huyện Bình Sơn 7 dặm về phía nam, nay đổi tên là núi Tiêu Son."
q6_page_481-0007,Núi Phượng Hoàng:
q6_page_481-0008,ở cách huyện Bình Sơn 19 dặm về phía đồng nam.
q6_page_481-0009,Núi Trường Tẩu:
q6_page_481-0010,"ở cách huyện Bình Sơn 1 1 dặm vé phia d6ng nam, phia đông c ó núi Mông Sơn, phía tây gần núi Tấn Sơn."
q6_page_481-0011,"""Núi Trung Sơn: ở cách huyện Bình Sơn chừng 1 dặm về phía đông nam, tục gọi núi PhốTiên."
q6_page_481-0012,"Núi chia làm nhánh, về phía đông bắc đứng sững trên bờ biển, về phía tả núi là chỗ phát nguyên của nước khe, vì bên ngoài có núi cát chắn ngang, nên nước không chảy về phía đông mà chảy ngược về phía tây nam, rồi lại quanh chảy về phía đông, về phía hữu núi, nước khe chảy vào sông Châu Tử, sản những son và sâm tốt."
q6_page_482-0001,Núi Phú Nhiéu:
q6_page_482-0002,ở cách huyện Bình Sơn 21 dặm về phía đông nam.
q6_page_482-0003,Núi Điệp Sơn:
q6_page_482-0004,ở cách huyện Bình Sơn 25 dặm về phía đông nam.
q6_page_482-0005,Núi Hoà Sơn:
q6_page_482-0006,ở cách huyện Bình Sơn 14 dặm Núi Tổng Bồ:
q6_page_482-0007,ở cách huyện Bình Sơn 16 dặm.
q6_page_482-0008,Núi Bạch Mi:
q6_page_482-0009,ở cách huyện Bình Sơn 10 dặm về phía nam.
q6_page_482-0010,Núi Hắc Thạch:
