id,sentence
q16_17_page_16-0008,"(Theo sách «Tiền-Hán Địa-Lí-Chi», 前漢地理志: năm thứ 6, niên hiệu Nguyên-Đỉnh 元鼎 đời vua Vũ-Đế nhà Hán (111 trước d l.), quận này thống-trị tất cả 7 huyện là: Tư-Phố 胥浦, Cu-Phong 居風, Đô-Bàng 都龐 Du-Phát 餘發, Hàm-Hoan 咸雕, Võ-Công 無功, và Vô-Biên 無編."
q16_17_page_16-0009,"Trong sách «Hậu-Hán Địa-Lý-Chi 後漢地理志, thì năm thứ 3 đời vua Nguyên-Đế (46 trước d l.) bớt bỏ 2 huyện Dư-Phát và Đô-Bàng, chỉ còn thống trị có 5 huyện."
q16_17_page_16-0010,"Theo lời chú thì huyện Tư-Phố vào đời Vương-Mãng 王莽, gọi là Hoan-Thành 雞成 và huyện Vô-Biên đời Vương-Mãng gọi là Cửu-Chân đình."
q16_17_page_16-0011,"HUYỆN Cư-Phong thì trong «Giao CHÂU Kí» 交州記 có nói: «Có núi hiện ra con trâu vàng, thường thường đêm có ánh sáng, tỏa ra hàng 10 dặm và trên núi thường có gió luôn»."
q16_17_page_16-0012,HUYỆN Đô-Bàng thì theo trong «Lục Đức Minh Nam Khang Ki» 陸德明南康記 có nói là «Núi Đô - Bàng ở vào quận Cửu-Chân».
q16_17_page_16-0013,"Trong «Văn Hiến Thông Khảo» 文獻通考 có chú là (Đô-Bàng tức là Vĩnh-Minh 永明, ở quận Giang-Hoa Năm đầu đời Nguyên-Hưng 元興 nhà Ngô 吳 (264 sau d l.) chia quận Cửu-Chân lấy ra 1 huyện đặt ra quận Cửu-Đức 九德."
q16_17_page_16-0014,"(Quận Cửu-Chân thống trị 7 huyện là: Tư-Phố, Di-Phong 移風) Trạm-Ngô 湛梧, Kiến-Sơ 建初, Thường-Lạc 常樂, Phù-Lạc 扶樂 và Tùng-Nguyên 松原."
q16_17_page_16-0015,"Hàm-Hoan thì đổi sang thuộc quận Cửu-Đức, gồm tất cả là 8 huyện."
q16_17_page_16-0016,Tường trong «Nghệ-An tỉnh chí» (乂安省志).
q16_17_page_16-0017,"Đời Tấn 晉, đời Tống 宋, nguyên theo như cũ."
q16_17_page_16-0018,"Đến đầu đời Nam-Tề 南齊, trong quận Cửu-Chân lại đặt thêm huyện Cao-An 高安, huyện Quân-An 軍安 và huyện Đô-Bàng thành ra 10 huyện."
q16_17_page_17-0001,Đời Vũ-Đế nước Lương 梁 đổi quận Cửu-Chân làm Ái-Châu 愛州 (cái tên Ái-Châu bắt đầu từ đây).
q16_17_page_17-0002,"Đầu đời nhà Tùy 隋 vẫn xưng là Ái-Châu, sau mới đổi ra quận Cửu-Chân, thống trị 7 huyện."
q16_17_page_17-0003,(yua Văn-Đế nhà Tùy cải quận làm châu.
q16_17_page_17-0004,Năm thứ 3 niên hiệu Đại-Nghiệp đời Dượng-Đế lại đổi châu đặt ra quận.
q16_17_page_17-0005,"Xét trong «Tùy Thư Địa-Lí Chí» 隋書地理志 thì Cửu-Chân, Di-Phong, Tư-Phố, Long-An 隆安 Quân-An An."
q16_17_page_17-0006,Thuận 安順 và Nhật-Nam 日南 cộng là 7 huyện.
q16_17_page_17-0007,"Trong sách cho rằng Long-An nguyên trước là Cao-An 高安, năm Khai-Hoàng thứ 18 mới đổi tên này và An-Thuận nguyên trước là Thường-Lạc rồi năm Khai-Hoàng thứ 16 mới đổi ra tên đó)."
q16_17_page_17-0008,Đời Đường gọi là quận Cửu-Chân thuộc Ái-Châu 愛州 thống trị 6 huyện.
q16_17_page_17-0009,"(Đời Đường vẫn theo qui chế nhà Hán, cho châu có quyền thống trị huyện."
q16_17_page_17-0010,Xét trong «Đường Thư Địa-Lí Chí» 唐書地理志 nói là: Cửu.
q16_17_page_17-0011,"Chân, An-Thuận, Sùng-Bình 崇平, Quân-Ninh 軍寧, Nhật-Nam và Trường Lâm 長林 tất cả 6 huyện."
q16_17_page_17-0012,"Lời chú nói: Cửu-Chân vào năm thứ 5 đời Vũ-Đức đem đất Ái- CHÂU đặt ra 3 huyện là Tùng-Nguyên 松源, Dương-Sơn 陽山 và An-Dự 安預."
q16_17_page_17-0013,Năm Trinh-Quán thứ 1 bỏ huyện Dương-Sơn và An-Dự.
q16_17_page_17-0014,Năm thứ 9 bớt huyện Tùng-Nguyên cho lại nhập Cửu-Chân và năm thứ 5 đời Vũ-Đức đem đất An-Thuận đặt ra Thuận-Châu; lại chia đặt ra 3 huyện là: Đông-Hà 東.
q16_17_page_17-0015,"河, Kiến Xương 建昌 và Biên-Hà 邊河."
q16_17_page_17-0016,"Năm đầu Trinh-Quán lại bỏ châu bớt đi 3 huyện, lại cho vào là huyện An-Thuận."
q16_17_page_17-0017,Sùng-Bình nguyên là Long An cũ.
q16_17_page_17-0018,"Năm Vũ-Đức thứ 5, đem Long-An đặt ra An-Châu và đặt thêm 3 huyện là Giáo Sơn 教山, Kiến-Đạo 建道 và Đô-Ác 都握."
q16_17_page_17-0019,"Lại đặt ra Sơn-châu 山州 và đặt thêm 5 huyện là: Cương-Sơn, Chân-Nhuận, Cô-An, Tây-An và Kiến-Sơ."
q16_17_page_17-0020,"Năm đầu đời Trinh-Quán, bỏ An-Châu, bớt các huyện Giáo-Sơn, Kiến Đạo và Đô-Ác, lại cho thuộc vào huyện Long-An."
q16_17_page_17-0021,"Bỏ Sơn-châu, bớt các huyện Cương Sơn, Chân-Nhuận, Cổ-An và Tây-An, cho vào cả huyện Kiến-Sơ."
q16_17_page_17-0022,Sau lại đổi Long-An gọi là Sùng-An.
q16_17_page_17-0023,"Năm Chí-Đức thứ 2, lại đổi tên gọi là Sùng-Bình."
q16_17_page_17-0024,"Huyện Quân-Ninh, nguyên trước là huyện Quân-An."
q16_17_page_17-0025,"Năm Vũ-Đức thứ 5, lấy đất huyện Quân-An đặt ra Vĩnh Châu."
q16_17_page_17-0026,"Năm thứ 7, lại đổi ra là Đô Châu."
q16_17_page_17-0027,"Năm đầu đời Trinh-Quán, bỏ Độ-Châu cho là huyện Quân-An, thuộc vào châu Nam-Lục 南陸 (có bản chép là độ, tức là bến đò)."
q16_17_page_17-0028,"Năm Chí-Đức thứ 2, lại đổi tên gọi là Quân-Ninh."
q16_17_page_17-0029,"Nhật-Nam thì năm Vũ-Đức thứ 5, đem huyện Nhật-Nam đặt ra Tích Châu và đặt thêm 3 huyện là Tích Thiện 積善, Tân-Ngô 津梧 và Phương-Tái 方载; đem đất huyện Di-Phong đặt làm Tiền-Chân-Châu 前真州 và đặt thêm 3 huyện là Cửu-Cao 九皋, Kiến-Chánh và Chân-Ninh; đem đất huyện Tư-Phố đặt ra Tư-Châu, và đặt thêm 4 huyện là Phan-Long 攀龍 Như-Hầu 如候, Bác-Độc 博犢 và Trấn-tinh 鎮星, Năm thứ 9 đổi Tích-Châu gọi là Nam-Lục châu 南陸州."
q16_17_page_17-0030,"Năm đầu Trinh-Quán, bỏ Tiền Chân-Châu bởi các huyện Cửu-Cao, Kiến-Chánh và Chân-Ninh, lại cho vào cả huyện Di-Phong; bỏ Tư-Châu, bớt Phan-Long, Như-Hầu, Bác-Độc và Trấn tỉnh lại cho vào cả huyện Tư-phố, và đều thuộc Nam-Lục-châu."
q16_17_page_17-0031,"Năm thứ 10 lại bỏ Nam-Lục châu, đem các huyện Quận-An, Nhật-Nam, Di-Phong và Tư-Phố, lại cho thuộc vào Ái-Châu."
q16_17_page_17-0032,"Giữa năm Thiên-Đức, lại bớt 2 huyện Di Phong và Tư-Phố."
q16_17_page_17-0033,Còn Trường-Lâm thì trong sách cũ không thấy chép).
q16_17_page_17-0034,"Đời Đinh 丁 (972) chia làm Đạo, đời Lê 黎 (980) đổi làm Lộ."
q16_17_page_17_18-0001,"Đến năm đầu Thuận-Thiên đời Lý 李 (1010) đổi làm Trại, sau lại đổi làm Thanh-Hóa phủ 青化府 (chép trong Lý Nhân-Tôn ký 李仁尊記, cái tên Thanh-Hóa bắt đầu từ đây)."
q16_17_page_18-0001,Năm thứ II đời Thiên-Ứng Chánh-Bình nhà Trần 陳 (1242); đổi làm Thanh-Hóa lộ.
q16_17_page_18-0002,Năm thứ 3 niên-hiệu Nguyên-Phong nhà Lý (1080) đổi làm Trại.
q16_17_page_18-0003,Khoảng năm Chiêu-Hoàng (1223) lại cho làm lộ.
q16_17_page_18-0004,"Thuộc vào đó có 3 phủ là: Thanh-Hóa, Cửu-Chân và Ái-Châu."
q16_17_page_18-0005,Sau lại gọi là trấn.
q16_17_page_18-0006,"Năm Quang-Thái thứ 10 đời Thuận-Tôn nhà Trần (1397), đổi làm Thanh-Đô-trấn."
q16_17_page_18-0007,"清都鎮 Họ Hồ cướp nhà Trần đổi làm phủ Thiên-Xương 天昌, gồm cả Cửu-Chân và Ái-Châu làm Tam-phụ 三輔 gọi là Tây-đô 西都 (Thăng-Long là Đông Đô)."
q16_17_page_18-0008,Đến hồi thuộc Minh là Thanh-Hóa phủ.
q16_17_page_18-0009,"Trong sách Thanh Nhất-Thống-Chí 清一統志 nói là phủ Thanh-Hóa lĩnh 4 châu là Cửu-Chân, Ái-Châu, Thanh-Hóa và Qui-Châu 蔡州 có 11 huyện là An-Định, Vĩnh-Ninh, Cổ-Đằng, Lương-Giang, Đông-Sơn, Cổ-Lôi, Nông-Cống, Tống-Giang, Nga-Lạc, Lỗi-Giang, và An-Lạc."
q16_17_page_18_19-0001,"Trong sách Thiên-Hạ Quận-Quốc Lợi-Bệnh 天下郡國利病 có nói: Thống Binh), Tống-Giang và Chi-Nga."
q16_17_page_19-0001,"CHÂU Cửu-Chân lãnh 4 huyện là Cổ-Bình, Kết Thuế, Duyên-Giác và Nông-Cống."
q16_17_page_19-0002,"Đến năm thứ 8, các huyện Tế-Giang Chi-Nga và Cổ-Bình đều sáp vào bản châu."
q16_17_page_19-0003,"Năm thứ 13, cho huyện Cổ-Hoằng nhập vào Cổ-Đằng, còn các huyện Hà-Trung, Thống-Ninh, Duyên-Giác và Kết Thuế thì đều đem đất thuộc vào bản châu."
q16_17_page_19-0004,"Năm thứ 15, mới đem Quỳ-Châu của Diễn-Châu cho sang thuộc vào."
q16_17_page_19-0005,"Năm thứ 17 lại đem An-Định vào Vĩnh-Ninh, Lương-Giang vào Cổ-Lôi, Đông-Sơn vào Cổ-Đằng, An-Lạc vào châu Thanh-Hóa, Lỗi-Giang vào Nga-Lạc, Tổng-Giang vào Ái-Châu và Nông-Cống vào châu Cửu-Chân)."
q16_17_page_19-0006,Năm đầu Thuận-Thiên triều Lê (1428) thuộc vào đạo Hải-Tây 海西道.
q16_17_page_19-0007,"Năm thứ 7 đời Quang-Thuận, đặt ra Thanh-Hóa Thừa-tuyên 清承宣."
q16_17_page_19-0008,"Năm thứ 10 đổi làm Thanh-Hóa Thừa-tuyên 清華承宣 (cái tên Thanh-Hóa bắt đầu từ đây), lãnh 4 phủ, 16 huyện, 4 châu."
q16_17_page_19-0009,"(Trong sách Thiên-Nam Dư-Hạ-Tập 南天餘暇集 nói: Phủ Thiệu-Thiên thống trị 8 huyện là Lương-Giang, Đông-Sơn, Lôi-Dương, An-Định Vĩnh-Ninh, Cẩm-Thủy, Thạch-Thành và Bình-Giang."
q16_17_page_19-0010,"PHỦ Hà-Trung thống trị 4 huyện là Tống-Giang, Hoằng-Hóa, Thuần-Hựu và Nga-Giang."
q16_17_page_19-0011,"Phủ Thanh-Ninh (chữ Thanh 清 có bản gọi là Tĩnh 靖) lãnh 3 huyện là Nông-Cống, Ngọc-Sơn và Quảng-Xương."
q16_17_page_19-0012,"Phủ Thanh-Đô lãnh 1 huyện là Thọ-Xuân, và 4 châu là Da-Quan (cũng gọi là Quan-Da), Lương-Chánh, Tàm-Châu và Sầm-châu."
q16_17_page_19-0013,"Xét trong lời chú của sách Phan-Huy Địa-Chí 潘輝地志 thì lại cho Trường-An, Thiên-Quan là 2 phủ, cộng thành 6 phủ, 20 huyện và 3 châu, là sai)."
q16_17_page_19-0014,"Theo Hồng-Đức Bản Đồ 鴻德版圖 thì nói: xứ Thanh-Hóa sau đời trung hưng gọi là Thanh-Hóa Nội-Trấn 內鎮 (Hai phủ Trường-An và Thiên-Quan là Thanh-Hóa ngoại trấn 外鎮, chép trong Ninh-Bình Tỉnh Chí)."
q16_17_page_19-0015,"Năm đầu đời Gia-Long triều Nguyễn (1802) gọi là Thanh-Hóa trấn, đặt quan Đốc-Trấn, Hiệp-Trấn và Tham."
q16_17_page_19-0016,"Hiệp, thống-trị 4 phủ, 16 huyện và 3 châu."
q16_17_page_19-0017,"(Bốn phủ là Hà-Trung 河中, Tĩnh-Gia 静嘉, Thanh-Đô 清都 và Thiệu Thiên 紹天."
q16_17_page_19-0018,"16 huyện là Tống-Sơn, Hoằng-Hóa, Phong-Lộc, Nga-Sơn, Nông-Cống, Ngọc-Sơn, Quảng-Xương, Thọ-Xuân, Đông-Sơn, An-Định, Quảng-Bình, Thạch-Thành, Cẩm-Thủy, Vĩnh-Lộc, Lôi-Dương và Thụy-Nguyên."
q16_17_page_19-0019,"3 châu là Quan-Da, Lương-Chánh và Tàm-Châu."
q16_17_page_19_20-0001,"-Xét trong Hồng-Đức Bản-Đồ có nói là Sầm CHÂU gồm 18 động, nhưng hiện nay đồ tịch không thấy chép tới, vậy trước đây đã gồm vào châu nào chưa rõ."
q16_17_page_20-0001,"Lại xét, năm Minh-Mạng thứ 2 (1821), trong khi ngự giả Bắc-tuần, có viên Tù-Trưởng ở châu Sầm-Tử 岑泗 thuộc Thanh-Hóa tên là Xỷ-Vu-Hâm 齒圩歆 cho một bọn thổ-mục là Xỷ-Đức-Hạt 齒德曷 sắm sửa sản vật địa phương đem đến trấn Thanh-Hóa, xin vào Hành-tại (1) dâng cổng và nói là «10 động thuộc châu, trước đây vẫn nộp cống vào nước Vạn-Tượng, đến năm Gia-Long thứ 18 nhân Hà-Công-Thái 何功泰 cầu xin nội phụ được quan Kinh-lược Đại-thần Lê Văn Duyệt 黎文悅 ưng cho."
q16_17_page_20-0002,Vậy nay xin đến chiêm bái và xin nộp chức cổng cử hàng năm vào tháng 3 thâu nộp.»
q16_17_page_20-0003,"Trấn thần đem việc tâu vua, vua sai hậu thưởng áo xống tiền bạc và trả lại lễ vật cho về."
q16_17_page_20-0004,Xin chép để giúp khảo sát) Năm Minh-Mạng thứ 2 (1821) đổi phủ Thanh Đô làm phủ Thọ-Xuân.
q16_17_page_20-0005,"Năm thứ 7, sẻ huyện Lôi-Dương của phủ Thiệu-Hóa (nguyên trước là Thiệu-Thiên, năm Gia-Long 14 mới đổi tên này), cho thuộc vào đó."
q16_17_page_20-0006,"Năm thứ 9, đặt thêm phủ Trấn-Man, lãnh 3 huyện là Trình Cố Man-Duy và Sầm Nưa."
q16_17_page_20-0007,"Năm thứ 12, chia địa hạt gọi là Thanh-Hóa tỉnh, đặt ra Thanh-Hóa tổng-Đốc, có 2 ty Bố Chánh và Án sát."
q16_17_page_20-0008,"Năm thứ 16, tách 4 huyện của phủ Thiệu-Hóa là Vĩnh-Lộc, Cẩm-Thủy Thạch-Thành và Quảng-Tế, đặt thêm ra phủ Quảng-Hóa, hợp với huyện Thọ-Xuân và châu Lang-Chánh lập thành châu Lương-Chánh."
q16_17_page_20-0009,Tàm-Châu với Quan-Da thì làm Quan-Hóa châu.
q16_17_page_20-0010,"Năm thứ 18 (1837) đặt thêm châu Thường-Xuân, bắt đầu bổ quan cai trị (nguyên trước các châu huyện Thạch-Thành, Quảng-Tế, Cẩm-Thủy, Quan-Hóa Lương-Chánh và Thường-Xuân vẫn dùng Tho-quan cai trị, đến năm Minh-Mạng 18 mới bổ quan của triều đình và bãi các Thổ quan)."
q16_17_page_20-0011,"Năm thứ 18, đặt thêm huyện Mỹ-Hóa, lại đặt ra Hà-Trung phân-phủ."
q16_17_page_20-0012,"Thiệu-Trị năm đầu (1841), đổi làm tỉnh Thanh-Hóa."
q16_17_page_20-0013,"Năm Tự-Đức thứ 3 (1850), bỏ Hà-Trung phân phủ và giảm bớt quan lại cho huyện Hoằng-Hóa kiêm nhiếp cả huyện Mỹ-Hóa; còn ba châu huyện Thạch-Thành, Quảng-Tế và Quan-Hóa cho thuộc vào phủ Quảng-Hóa kiêm nhiếp."
q16_17_page_20-0014,Hai châu Thường-Xuân và Lương-Chánh thì cho vào phủ Thọ-Xuân kiêm nhiếp.
q16_17_page_20_21-0001,"Thành-Thái năm đầu (1889) (1) Nơi nhà vua nghi trong khi đi tuần thú các địa phương, lại pặt chức Tri-huyện Thạch-Thành, kiêm huyện Quảng-Tế."
q16_17_page_21-0001,Năm thứ 6 (1894) chia đất huyện Nông-Cống đặt ra châu Như-Xuân.
q16_17_page_21-0002,"Năm thứ 12 (1900), đặt huyện Nga-Sơn, viên tri huyện vẫn thuộc phủ Hà-Trung."
q16_17_page_21-0003,Lại cắt đất của huyện Thụy Nguyên đặt ra châu Ngọc-Lặc.
q16_17_page_21-0004,"Hiện nay Tỉnh Thanh-Hóa chánh thức có 5 phủ, 16 huyện, 5 châu và có 1 phủ 3 huyện thuộc khu vực Cơ-my (cơ-my nghĩa là ràng buộc 羈縻, đây nói ý lấy danh nghĩa ràng-buộc mà không chịu quyền trực tiếp cai trị)."
q16_17_page_21-0005,"PHỦ HÀ-TRUNG 河中府 Ở phía bắc tỉnh, cách xa 42 dặm."
q16_17_page_21-0006,"Đông sang tây rộng 42 dặm, nam sang bắc dài 59 dặm."
q16_17_page_21-0007,"Phía đông giáp biển, liền với địa giới huyện Yên-Mô tỉnh Ninh-Bình dài 23 dặm; phía tây tới huyện Vĩnh-Lộc và huyện Thạch-Thành thuộc phủ Quảng-Hóa dài 19 dặm phía nam đến huyện Đông-Sơn thuộc phủ Thiệu-Hóa và huyện Quảng-Xương thuộc phủ Tĩnh-Gia dài 18 dặm; phía bắc tiếp huyện Phụng-Hóa và huyện Yên-Mô thuộc tỉnh Ninh-Bình dài 41 dặm."
q16_17_page_21-0008,Thời cổ là đất thuộc quận Cửu-Chân.
q16_17_page_21-0009,Đời Trần về trước gọi là huyện Hà-Trung.
q16_17_page_21-0010,Hồi Minh thuộc cho phụ vào phủ Thanh-Hóa thuộc Ái-Châu.
q16_17_page_21-0011,"Đời Quang-Thuận triều Lê (1460), thăng làm phủ, thuộc Thanh-Hóa Thừa-tuyên, lãnh 4 huyện."
q16_17_page_21-0012,"Triều Nguyễn đề nguyên củ, kiêm-li huyện Hậu-Lộc, và thống hạt cả Tống-Sơn, Nga-Sơn và Hoằng-Hóa."
q16_17_page_21-0013,"Năm Minh-Mạng 19, đặt thêm Hà-Trung phân phủ, lấy huyện Hoằng-Hóa làm kiêm lí, lại đặt huyện Mỹ-Hóa cho vào thống hạt."
q16_17_page_21-0014,"Còn phủ Hà-Trung thì kiêm-lí huyện Tống-Sơn và thống hạt huyện Nga-Sơn cùng huyện Hậu-Lộc, Năm Tự-Đức thứ 3 (1850) bớt phân phủ, lại đổi kiêm lí Tống-Sơn và Nga-Sơn, thống hạt các huyện Hoằng-Hóa, Mỹ-Hóa và Hậu-Lộc Năm Thành-Thài 12 (1900), Nga-Sơn lại đổi ra thống hạt."
q16_17_page_21-0015,Hiện nay lãnh 5 huyện.
q16_17_page_21-0016,"HUYỆN TỐNG-SƠN 宋山縣 Đông sang tây dài 42 dặm, nam sang bắc rộng 28 dặm."
q16_17_page_21-0017,"Phía đông tới biển và địa giới huyện Nga-Sơn; Phía tây liền huyện Thạch-Thành và huyện Vĩnh-Lộc; phía nam giáp huyện Hậu-Lộc và huyện Mỹ-Hóa; phía bắc tiếp huyện Yên-Mô và huyện Phụng-Hóa thuộc tỉnh Ninh-Bình, Đời Trần về trước là huyện Tống-Giang."
q16_17_page_21_22-0001,Hồi nhà Minh cho phụ vào Ái-Châu thuộc phủ Thanh-Hóa.
q16_17_page_22-0001,Đời Quang Thuận triều Lê đổi sang thuộc phủ này.
q16_17_page_22-0002,Đời Lê trung-hưng lại đổi tên bây giờ.
q16_17_page_22-0003,Là nơi nhà Nguyền bắt đầu phát tích ở đây.
q16_17_page_22-0004,"Năm Gia-Long thứ 3 cho Tóng-San làm quý huyện, Gia-Miêu-Ngoại-trang làm quý-hương, thuộc phủ thống trị."
q16_17_page_22-0005,"Năm Minh-Mạng 19 (1838), đổi làm kiêm lí."
q16_17_page_22-0006,Trước đây lãnh 4 tổng.
q16_17_page_22-0007,"Năm Thành-Thái 12 (1900), lại trích thêm 2 tổng Phi-Lai, An-Đông của huyện Nga Sơn và năm 18 lại trich thêm tổng Ngọ-Xá của huyện Vĩnh-Lộc thuộc phủ Quảng-Hóa cho phụ vào Hiện nay lãnh 7 tổng, 118 xã thôn."
q16_17_page_22-0008,HUYỆN NGA-SƠN 峨山縣 Ở phía đông-nam phủ.
q16_17_page_22-0009,"Đông sang tây rộng 21 dặm, nam sang bắc dài 22 dặm."
q16_17_page_22-0010,Phía đông tới biển; phía tây giáp huyện Tống-Sơn; phía nam liền huyện Hậu-Lộc; phía bắc đến huyện Yên-Mô tỉnh Ninh-Bình.
q16_17_page_22-0011,Từ đời Trần về trước gọi là Chi-Nga hay là Nga Lạc.
q16_17_page_22-0012,Hồi thuộc Minh cho vào Ái-châu thuộc phủ Thanh-Hóa.
q16_17_page_22-0013,Đời Quang-Thuận triều Lê gọi là Nga-Giang cho thuộc sang phủ này rồi dần dần mới đổi tên bây giờ.
q16_17_page_22-0014,Triều Nguyễn vẫn đề tên đó cho thuộc vào phủ thống hạt.
q16_17_page_22-0015,Trước đây lãnh 7 tổng.
q16_17_page_22-0016,"Năm Minh-Mạng 19, trích tổng Thần-Phù cho thuộc vào huyện Yên-Mô tỉnh Ninh-Bình."
q16_17_page_22-0017,"Năm Tự-Đức thứ 3 (1830), đổi làm kiêm-lí."
q16_17_page_22-0018,"Năm 18, lại lấy những đất mới mở theo dọc biển, đặt thêm 3 tổng Liên-San, An Sơn và Nam-San cho thuộc vào, tất cả là 9 tổng."
q16_17_page_22-0019,"Năm Thành-Thái 12 (1900), lại đặt làm thống hạt và tách ra 2 tổng Phi-Lai và Đông An cho thuộc vào huyện Tống-Sơn."
q16_17_page_22-0020,"Hiện nay lãnh 7 tổng, 112 xã thôn."
q16_17_page_22-0021,HUYỆN HẬU LỘC 厚綠縣 Ở về phía nam phủ.
q16_17_page_22-0022,"Đông sang tây rộng 16 dặm, nam sang bắc dài 21 dặm."
q16_17_page_22-0023,Phía đông tới biển và địa giới huyện Hoằng-Hóa phía tây liền huyện Vĩnh-Lộc và huyện Mỹ-Hóa; phía nam giáp huyện Mỹ-Hóa và phía bắc tiếp 2 huyện Tống-Sơn Nga-Sơn.
q16_17_page_22-0024,"Đời Trần về trước gọi là huyện Thống-Binh, nghĩa là theo tên đất ở đó (xét trong Nguyễn Công-Tiệp Sỹ-Hoạn Tu-Tri 阮公捷仕宦須知 thì tổng Chi-Nê trong huyện hạt này có xã Thống-Trại và thôn Thống-Binh)."
q16_17_page_22_23-0001,"Thời Minh đổi ra là Thống-Ninh, cho vào Ái-châu thuộc phủ Thanh-Hóa."
q16_17_page_23-0001,"Quang-Thuận triều Lê, đổi ra Thuần-Hựu cho thuộc vào phủ này."
q16_17_page_23-0002,"Khoảng sau đời Lê Trung-Hưng, tránh tên húy vua Lê Chân-Tôn, đổi ra là Thuần-Lộc."
q16_17_page_23-0003,Sau lại đổi là Phong-Lộc.
q16_17_page_23-0004,Triều nhà Nguyễn vẫn đề nguyên tên cũ.
q16_17_page_23-0005,"Năm Minh-Mạng thứ 2 đổi ra tên này, cho làm kiêm lý của phủ."
q16_17_page_23-0006,"Năm thứ 19, đổi làm thống hạt."
q16_17_page_23-0007,Nguyên trước lãnh 5 tổng; sau trích tổng Đại Lý cho vào Mỹ-Hóa.
q16_17_page_23-0008,Năm Tự-Đức thứ 30 (1877) lại trích trả như cũ.
q16_17_page_23-0009,"Đến năm Thành-Thái thứ 3, lại trích 2 xã Phú-Gia và Phong-Mục của tổng Dương-San thuộc huyện Mỹ-Hóa cho thuộc vào đây."
q16_17_page_23-0010,"Hiện nay lãnh 5 tổng, 94 thôn-xã."
q16_17_page_23-0011,HUYỆN HOÀNG-HÓA 弘化 Ở về phía nam phủ.
