id,sentence
q05_page_19-0001,"Năm Minh Mạng thứ 8 (1827) đổi làm Trấn, bỏ 2 chữ “Trực lệ”. rồi đặt các chức Trấn thủ, Hiệp trấn và Tham hiệp."
q05_page_19-0002,"Năm thứ 13 (1832) nhân dịp phân thiết, mới đổi làm tỉnh, kiêm hạt cả Quảng Ngãi tỉnh, rồi đặt chức Nam Nghĩa Tuần vũ và 2 ty Bố, Án; năm thứ 17 (1836) đặt thêm huyện Quế Sơn thuộc phủ Thăng Bình."
q05_page_19-0003,Năm Thiệu Trị thứ 7 (1847) bỏ chức Tuần vũ đặt chức tổng đốc.
q05_page_19-0004,"Năm Thành Thái 11 (1899) đặt thêm huyện Đại Lộc thuộc phủ Điện Bàn, năm 18 (1906) cải huyện Hà Đông làm phủ Hà Đông, sau cải làm phủ Tam Kỳ kiêm lý cả huyện Hà Đông; nay hiện lãnh 3 phủ 7 huyện."
q05_page_19-0005,PHỦ ĐIỆN BÀN
q05_page_19-0006,Ở cách 3 dặm về phía nam tỉnh thành.
q05_page_19-0007,"Từ đông đến tây 95 dặm, từ nam đến bắc 78 dặm."
q05_page_19-0008,"Từ phủ xuống phía đông đến biển 25 dặm; phía tây đến bảo đồn An Sơn giáp man động 70 dặm, phía nam đến địa giới huyện Quế Sơn phủ Thăng Bình 13 dặm; phía bắc đến ải Hải Vân giáp huyện Phú Lộc phủ Thừa Thiên 65 dặm."
q05_page_19-0009,"Phủ này nguyên là đất huyện Châu Ngọ đời nhà Hán, Chiêm Thành đặt làm Lý Châu, đời nhà Trần thuộc về Hòa Châu."
q05_page_19-0010,đời Lê đặt làm Điện Bàn huyện thuộc phủ Triệu Quang Thuận Hóa.
q05_page_19-0011,"Lúc đầu triều Nguyễn thăng làm phủ, lãnh 5 huyện: Tân Phước, An Nông, Hòa Vang, Diên Khánh, Phú Châu, lệ thuộc Quang Nam."
q05_page_19-0012,Năm Minh Mạng 11 (1830) mới đặt chức tri phủ lãnh 2 huyện Diên Phước và Hòa Vang.
q05_page_19-0013,Năm thứ 17 (1836) lại trích huyện Duy Xuyên phủ Thăng Bình thuộc vào phủ này.
q05_page_19-0014,"Năm Thành Thái thứ 11 (1899) đặt thêm ra huyện Đại Lộc cho lệ thuộc vào, thành ra 4 huyện."
q05_page_19-0015,HUYỆN DIÊN PHƯỚC
q05_page_19-0016,"Từ đông sang tây 26 dặm, từ nam sang bắc 22 dặm."
q05_page_19-0017,"Phía đông đến biển; phía tây đến địa giới huyện Đại Lộc; phía nam đến địa giới huyện Quế Sơn và huyện Duy Xuyên; phía bắc đến địa giới huyện Hòa Vang Nguyên trước là đất huyện Điện Bàn của đời Lê, lúc đầu triều Nguyễn đặt huyện Diên Khánh lệ thuộc phủ Điện Bàn."
q05_page_19-0018,Năm Minh Mạng thứ 3 (1822) đổi lại tên này (Diên Phước) thuộc phủ kiêm lý.
q05_page_19-0019,"Năm Thành Thái 12 (1900) cắt 2 tổng Đại An, Mỹ Hòa nhập làm huyện Đại Lộc, lại cắt tổng An Lưu cho nhập vào huyện Hòa Vang, rồi trích 10 xã thôn của tổng Thanh Châu huyện Hòa Vang cho thuộc vào."
q05_page_19-0020,"Nay lãnh 9 tổng, 174 xã, thôn, phường, châu, Ấp."
q05_page_20-0001,HUYỆN HÒA VANG
q05_page_20-0002,"Ở phía bắc phủ; từ đông đến tây 18 dặm, từ nam đến bắc 29 dặm."
q05_page_20-0003,Phía đông đến biển; phía tây đến Hoàng giang giáp man động; phía nam giáp giới huyện Diên Phước và huyện Đại Lộc; phía bắc đến ải Hải Vân giáp giới huyện Phú Lộc phủ Thừa Thiên.
q05_page_20-0004,"Đời Lê là đất huyện Điện Bàn, triều Nguyễn chia đặt làm huyện (Hòa Vang) thuộc phủ Điện Bàn."
q05_page_20-0005,"Năm Đồng Khánh thứ 2 (1887) trích phương Đồng Môn thuộc tổng An Châu, thôn Phú Thượng, xã Phú An thuộc tổng Phước Tường và các xã Hội An Thượng, Hòa Mỹ, Tông Sơn, Lộc Hòa, An Nghĩa Đông, An Nghĩa Tây thuộc tổng Hòa An, cộng 9 xã thôn, đặt làm Giáo tổng lệ thuộc vào huyện."
q05_page_20-0006,"Năm Đồng Khánh thứ 2 trích 5 xã thôn Hải Châu, Phước Ninh, Thạch Than, Nam Dương, Nại Hiên cho thuộc vào tổng Bình Thái Hạ."
q05_page_20-0007,"Năm Thành Thái 13 (1901) trích thêm các xã thôn Xuân Đán, Thạch Giản, Liên Trì, Bình Thuận, An Khê, Xuân Hòa, Thanh Khê Đông, và Mỹ Khê cộng 13 xã thôn đều thuộc làm nhượng địa."
q05_page_20-0008,"Năm Thành Thái 12 (1900) cắt 3 tổng Đức Hòa, An Phước và Phú Khê của huyện này nhập vào huyện Đại Lộc."
q05_page_20-0009,"Lại trích tổng Thanh Châu cho phụ vào huyện Diên Phước, và trích 6 xã thôn tổng An Lưu, 4 xã thôn tổng Thanh Quất thuộc huyện Diên Phước cho thuộc về huyện này."
q05_page_20-0010,"Nay lãnh 4 tổng, 88 xã, thôn, phường, ấp."
q05_page_21-0001,HUYỆN DUY XUYÊN
q05_page_21-0002,Ở phía nam phủ.
q05_page_21-0003,"Từ đông sang tây 77 dặm, từ nam sang bắc 8 dặm lẻ."
q05_page_21-0004,Phía đông đến địa giới huyện Lề.
q05_page_21-0005,Dương; tây đến đạo Trà Tế giáp man động; nam giáp giới huyện Quế Sơn; bắc giáp huyện Diên Phước.
q05_page_21-0006,"Nguyên trước là đất huyện Lư Dung, đời Hán về sau làm đất Chiêm Động; nhà Trần lấy được đem lệ thuộc vào Thăng Châu."
q05_page_21-0007,Đời Lê cải làm huyện Hi Giang thuộc phủ Thăng Hoa.
q05_page_21-0008,Lúc đầu triều Nguyễn đổi lại tên này; năm Minh Mạng thứ 8 (1827) trích 1 tổng Tân An của huyện Hà Đông cho thuộc vào.
q05_page_21-0009,Năm Thứ 17.
q05_page_21-0010,(1846) lại cho thuộc phủ Điện Bàn và cắt 4 tổng trong huyện này đặt làm huyện Quế Sơn.
q05_page_21-0011,"Năm Đồng Khánh thứ 3 (1888) trích 3 xã trong tổng Thuận An, 2 xã trong tổng Tân An thuộc huyện này cho sáp nhập huyện Lệ Dương."
q05_page_21-0012,Năm Thành Thái thứ 4 (1892) trích thôn Đông Lân tổng Mậu Hòa cho sáp nhập huyện Quế Sơn và tổng Xuâu Phú thì đổi làm xã Xuân Phú.
q05_page_21-0013,Nay hiện lãnh 9 tổng.
q05_page_21-0014,"166 xã thôn, phường, ấp."
q05_page_21-0015,HUYỆN ĐẠI LỘC
q05_page_21-0016,Ở phía tây phủ.
q05_page_21-0017,"Từ đông đến tây 51 dặm, từ nam đến bắc 38 dặm lẻ."
q05_page_21-0018,Phía đông giáp giới huyện Diên Phước; tây giáp man động; nam giáp giới huyện Duy Xuyên; bắc giáp huyện Hòa Vang.
q05_page_21-0019,Huyện này nguyên là đất của 2 huyện Diên Phước và Hòa Vang.
q05_page_21-0020,"Năm Thành Thái 12 (1900) trích 31 châu xã của tổng Hoài Mỹ, 30 châu xã thôn của tổng Đại An thuộc huyện Diên Phước; 21 xã của tổng Đức Hòa, 6 phường, thôn của tổng Phú Khê thuộc 9 HUYỆN Hòa Vang; 10 xã thôn trong tổng Phước Tường gần phía nam sông Lỗ Đông, 9 xã thôn trong tổng An Châu thuộc huyện Hòa Vang, và thôn phía nam xã Đông Bích tổng An Châu gọi là Đông Bích nam thôn, cùng thôn phía nam xã An Ninh gọi là An Ninh nam thôn, cộng 21 xã thôn đặt làm tổng An Phước, rồi đặt ra huyện này, lệ thuộc phủ Điện Bàn."
q05_page_21-0021,Cũng năm Thành Thái 12 (1900) trích xã Phú Thứ Thượng ở tổng An Mỹ huyện Quế Sơn sáp nhập tổng Đại An.
q05_page_21-0022,"Hiện lãnh 5 tổng, 109 xã thôn, phường châu."
q05_page_22-0001,PHỦ THĂNG BÌNH
q05_page_22-0002,Ở xiên về phía đông nam tỉnh thành 33 dặm.
q05_page_22-0003,"Từ đông đến tây 80 dặm, nam đến bắc 46 dặm."
q05_page_22-0004,Từ phủ lỵ xuống phía đông đến biển 16 dặm; phía tây đến đạo Trà Nô giáp man động 64 dặm; phía nam giáp giới huyện Hà Đông phủ Tam Kỳ 21 dặm; bắc giáp giới huyện Duy Xuyên 25 dặm.
q05_page_22-0005,"Nguyên đây là đất huyện Lư Dung đời Hán, sau làm đất Chiêm Động của Chiêm Thành; nhà Trần lấy đặt làm châu Thăng Hoa, đời Nhuận Hồ đổi làm lộ Thăng Hoa."
q05_page_22-0006,Lúc Minh thuộc gọi là phủ Thăng Hoa.
q05_page_22-0007,"Đời Lê bình Chiêm Thành đề nguyên tên cũ cho vào thuộc Quảng Nam Thừa Tuyên, Triều Nguyễn lúc đầu cũng nhân theo tên ấy."
q05_page_22-0008,"Năm Minh Mạng 12 (1831) mới đặt chức Tri phủ kiêm lý huyện Lê Dương, thống hạt 2 huyện Duy Xuyên và Hà Đông."
q05_page_22-0009,"Năm thứ 17 (1836) đặt thêm huyện Quế Sơn cho thuộc về phủ ấy, rồi lấy huyện Duy Xuyên cải thuộc vào phủ Điện Bàn."
q05_page_22-0010,Năm Thiệu Trị nguyên niên (1841) đổi lại tên này (Thăng Bình).
q05_page_22-0011,Năm Thành Thái thứ 10 (1906) cải huyện Hà Đông làm phủ Tam kỳ kiêm lý cả Hà Đông huyện.
q05_page_22-0012,Nay lần 2 huyện.
q05_page_22-0013,HUYỆN LÊ DƯƠNG
q05_page_22-0014,"Từ đông đến tây 80 dặm, nam đến bắc 28 dặm."
q05_page_22-0015,Đông đến 10 biên; tây đến đạo Trà Nô giáp man động; nam giáp giới huyện Hà Đông; bắc giáp giới huyện Quế Sơn.
q05_page_23-0001,"Huyện này nguyên là đất huyện Lư Dung đời Hán, sau là đất Chiêm Động."
q05_page_23-0002,"Đời Trần thuộc Hóa Châu, đời Lê là huyện Lê Giang thuộc phủ Thăng Hoa."
q05_page_23-0003,"Triều Nguyễn ban đầu đổi tên này (Lễ Dương), cho thuộc phủ kiêm lý."
q05_page_23-0004,"Niên hiệu Đồng Khánh thứ 3 (1888) trích 3 xã phường Phú Sơn, Phú Khương và Phước Ấm ở tổng Thuận An thuộc huyện Duy Xuyên cho sáp nhập tổng An Thạnh; 2 xã Trúc Ảnh và An Thuyên tổng Tân An cho sáp nhập tổng Hưng Thạnh."
q05_page_23-0005,"Lại trích xã Ngọc Sơn ở tổng Ngọc Sơn huyện Quế Sơn cho sáp nhập tổng Phú Mỹ; xã Tịch An (cũng tổng Ngọc Sơn) sáp nhập tổng An Thái, thôn Đại Tràng (tổng Ngọc Sơn) sáp nhập tổng Đông An."
q05_page_23-0006,Năm Thành Thái thứ 10 (1898) đặt thêm xã Tân Hưng cho sáp nhập tổng Hưng Thạnh.
q05_page_23-0007,"Nay lãnh 6 tổng, 194 xã, thôn, phường, ấp."
q05_page_23-0008,HUYỆN QUẾ SƠN
q05_page_23-0009,"Ở phía đông bắc phủ từ đông sang đến tây 61 dặm, nam đến bắc 18 dặm."
q05_page_23-0010,"Phía đông đến biển, giáp giới huyện Lễ Dương; tây đến đồn Bảo Định giáp man động; nam giáp giới huyện Lễ Dương; bắc đến địa giới huyện Duy Xuyên Đây nguyên là đất của huyện Duy Xuyên và huyện Lễ Dương trước, năm Minh Mạng thứ 7 (1826). trích 4 tổng thuộc huyện Duy Xuyên và 1 tổng thuộc huyện Lễ Dương đặt làm huyện này."
q05_page_23-0011,Năm Tự Đức thứ 5 (1852) giảm chức Tri huyện để phủ kiêm nhiếp.
q05_page_23-0012,Năm thứ 8 đặt lại Tri huyện.
q05_page_23-0013,"Năm Đồng Khánh thứ 3 (1888) trích 1 tổng Ngọc Sơn cho vào huyện Lễ Dương 3 xã, cho vào phủ Tam Kỳ 3 xã, cho vào huyện Duy Xuyên 1 xã, cho vào huyện Đại Lộc 1 xã, còn dư lại 3 xã Đồng Lam, Xuân An và Đông An thì cho vào tổng Xuân Phú."
q05_page_23-0014,"Nay hiện lãnh 4 tổng, 100 xã, thôn, phường, ấp."
q05_page_24-0001,PHỦ TAM KỲ
q05_page_24-0002,"Phủ ở phía đông nam tỉnh thành: Từ đông đến tây 94 dặm, nam đến bắc 77 dặm."
q05_page_24-0003,Đông cách biên 13 dặm; tây đến Tịnh giang giáp man động 81 dặm; nam đến địa giới huyện Bình Sơn tỉnh Quảng Ngãi 64 dặm; bắc đến địa giới huyện Lê Dương 13 dặm.
q05_page_24-0004,"Nguyên đ đây là đất của huyện Lư Dung đời Hán, sau là đất Chiêm Động của Chiêm Thành; nhà Trần lấy được đặt làm Hoa châu, đời Lê cải làm huyện Hà Đông, thuộc phủ Thăng Hoa."
q05_page_24-0005,Triều Nguyễn ban đầu cũng nhân theo như cũ.
q05_page_24-0006,"Năm Thành Thái thứ 18 (1906) thăng lên làm phủ, mới đặt chức Tri phủ, đổi làm Tam Kỳ phủ kiêm lý huyện Hà Đông; nay lãnh 1 huyện."
q05_page_24-0007,HUYỆN HÀ ĐÔNG
q05_page_24-0008,Đông tây tứ chí cũng y như phủ.
q05_page_24-0009,"Nguyên xưa là đất huyện Lư Dung, sau là đất Chiêm Động."
q05_page_24-0010,"Nhà Trần đặt làm Hoa Châu, đời Lê đổi tên huyện Hà Đông, thuộc phủ Thăng Hoa."
q05_page_24-0011,Triều Nguyễn nhân theo tên cũ.
q05_page_24-0012,"Niên hiệu Đồng Khánh thứ 3 (1888) trích xã Tịch An đông ở tổng Ngọc Sơn huyện Quế Sơn cho vào tổng An Hòa và 2 xã Thạch Tân, Thanh Trà cho vào tổng Phú Quí."
q05_page_24-0013,"Lại trích thôn Trà Lai ở tổng Châu Đức huyện Lễ Dương cho vào tổng Tiên Giang, mà trích 20 xã thôn ở tổng Tiên Giang, 14 xã thôn ở tổng Đức Hòa và 1 thôn ở tổng Chiên Đàn, cộng 35 xã thôn đặt riêng làm tổng Phước Lợi cho thuộc về huyện này."
q05_page_24-0014,"Năm Thành Thái 18 (1906) đặt phủ Tam Kỳ, thuộc phủ kiêm lý."
q05_page_24-0015,"Nay lãnh 7 tổng, 225 xã thôn, phường, ấp."
q05_page_25-0001,HÌNH THẾ
q05_page_25-0002,"Phía đông có biên cả bao quanh, phía tây có núi cao chồng chất; phía bắc chầu về Thần kinh; phía nam liên tiếp với Trực Kỳ."
q05_page_25-0003,"Danh sơn thì có núi Tào, núi Ấn, núi Chúa, núi Ngũ Hành."
q05_page_25-0004,"Đại xuyên thì có sông Chợ Củi, sông Cầm Lệ, sông Bến Ván."
q05_page_25-0005,"Lại có núi Hải Vân ngăn phía bắc, núi Tiêm Bút đứng phía đông."
q05_page_25-0006,"Quan hà hiềm trở, cồn đảo bao quanh, đồng bằng rộng rãi, dân cư trù mật."
q05_page_25-0007,"Nơi trọng hiềm thì ở Chiên Đàn Phước Sơn đều có đồn bảo đề khống chế sơn man, và có cửa biển Đại Chiêm, Đà Nẵng, thành An Hải."
q05_page_25-0008,Điện Hải đặt làm xung yếu miền biên.
q05_page_25-0009,"Ngoài ra còn có con sông ở xã Trà Nhiêu xã An Nghiệp, sông rộng nước sâu, làm chỗ cho ghe thuyền nam bắc đến tụ tập."
q05_page_25-0010,"Và nơi Hội An Minh Hương phố xá đông đúc, làm chỗ buôn bán đô hội, thực là danh khu hình thẳng lại là tỉnh lớn ở Nam trực vậy"
q05_page_26-0001,KHÍ HẬU
q05_page_26-0002,"Khí trời ấm áp, nhiều khi xửng lạnh, ít lúc âm u."
q05_page_26-0003,"Mùa xuân mùa hạ gió đông nam thôi mạnh, mùa thu mùa đông hơi có gió tây bắc."
q05_page_26-0004,"Tháng trọng xuân đã nắng nóng vào giữa mùa thu thường có mưa lụt, qua tiết đông chí hết lụt có gió bắc hơi lạnh."
q05_page_26-0005,Tháng 12 đã nghe tiếng sấm khí trời đã ấm.
q05_page_26-0006,"Núi Trà Sơn, cửa Câu Đê là nơi núi biển giao tiếp, cho nên mây đen thường xuất hiện ở Trà Sơn, vồng mống thường xuất hiện ở Câu Đê, đều là điềm sắp mưa khí của núi sông giao hòa vậy."
q05_page_26-0007,"Thô nghi của nhà nông có 5 đẳng: ruộng hạ thì mùa đông cấy, mùa hạ gặt; ruộng mùa thì mùa hạ cấy mùa đông gặt; ruộng hai mùa đã gặt ở mùa hạ lại gặt ở mùa thu; ruộng hạ hạn: một lần gặt trong tháng 2, 3, 4, một lần gặt trong tháng 10 tháng 11; ấy là nhân theo đất ruộng cao thấp, nên sự cấy gặt có sớm muộn vậy."
q05_page_26-0008,"Và lại nhà nông thường lấy vật đề chiêm nghiệm sự mưa lụt được mất trong năm (đại khái như: ruộng lúa sau bữa cấy mạ rồi cách một đêm mà nước ruộng đứng trong trẻo, thì năm ấy ắt được mùa, còn như cách đêm mà nước vẫn đục không trong thì năm ấy mất mùa."
q05_page_26-0009,"Cá gáy và cá giếc có nhiều, thì năm ấy mưa gió thuận hòa; cá chim nhiều thì mùa xuân bị hạn; cá ró nhiều thì năm ấy lạnh; tồ ong đóng cao thì lụt nhiều, đóng thấp thì gió nhiều; cái xương sườn đùi ếch khúc đầu đen thì thượng tuần tháng ấy mưa, khúc giữa đen thì trung tuần mưa, khúc dưới đen thì hạ tuần mưa, nếu đen cả thì mưa nhiều, trắng cả thì không mưa."
q05_page_26-0010,"Con nhện làm lưới trong cổ mà mù sương đọng lên ngay giữa lưới sâu núng xuống, thì năm ấy được mùa, còn sương đọng xéo một bên lưới mà lồi lên và cạn, thì năm ấy mất mùa."
q05_page_26-0011,"Lại như măng tre thấy mọc ra một bên thì không có gió lớn, còn mọc ở giữa bụi thì có gió to."
q05_page_26-0012,Nhà làm ruộng thường chiêm nghiệm như thế).
q05_page_27-0001,PHONG TỤC
q05_page_27-0002,"Đàn ông lo việc cày ruộng trồng dâu, đàn bà chuyên nghề nuôi tầm đệt cửi; núi sông thanh tú cho nên nhiều người có tư chất thông minh đề học."
q05_page_27-0003,"Sĩ phủ có khí tiết cứng cỏi bạo nói. nhưng vì thổ lực không hậu và thế nước chảy gấp, nên tánh người hay nóng nẫy ít trầm tĩnh, duy có người nào học vấn uyên thâm mới không bị phong khí ràng buộc."
q05_page_27-0004,"Còn như tiết lễ trong dân gian, thì ngày nguyên đán, tự tiên, đoan dương, giỗ tổ, xuân thu tế thần, tam nguyên cúng Phật, tháng chạp tảo mộ, buổi trừ tịch dựng nêu thì giống như ở Thừa thiên."
q05_page_27-0005,"Duy có việc hiếu hỉ vãng lai, vẫn giữ nếp xưa, lễ cầu phúc hay tạ thần có ca xướng, không sợ phí tồn."
q05_page_27-0006,"Dâu. gai, tơ, bông, địa lợi vẫn nhiều; sa, lãnh, trừu, lụa, công tác tinh xảo; phục dụng ưa trang sức, nhà cửa thích trang hoàng."
q05_page_27-0007,"Phủ Điện Bàn đất tốt, phong tục xa xỉ văn hoa, phủ Thăng Bình đất xấu giữ tục cần kiệm chất phác, như thế cũng do địa khí gây nên."
q05_page_27-0008,"Còn tiếng nói bình dị rõ ràng, so với các tỉnh thì đây vừa thích trung, tuy ở Kinh sư cũng lấy tiếng Quang Nam làm chính."
q05_page_28-0001,THÀNH TRÌ
q05_page_28-0002,"Tỉnh thành Quảng Nam ở xã La Qua huyện Diên Phước: chu vi 489 trượng, cao 1 trượng 1 thước, có 4 cửa; hào rộng 4 trượng 5 thước, sâu hơn 7 thước."
q05_page_28-0003,"Quốc triều ban đầu dựng trấn dinh ở xã Thanh Triêm huyện Diên Phước, sau nhân biến loạn phải bỏ."
q05_page_28-0004,"Đến khi trung bưng (Triều Nguyễn), thu phục Quảng Nam, tạm đất ở phố Hội An, năm Gi Lɔ ıȝ thứ 2 (1803) dời qua cựu lỵ ở xã Thanh Triêm, đắp thành đất."
q05_page_28-0005,"Năm Minh Mạng 14 (1833) dời qua chỗ này, sang năm 16 (1835) mới xây gạch."
q05_page_28-0006,PHỦ TRỊ ĐIỆN BÀN
q05_page_28-0007,"Ở xã Thanh Triêm huyện Diên Phước; đầu niên hiệu Gia Long đặt ở xã Cầm Lũ, năm Minh Mạng thứ 7 (1826) dời qua xã Khúc Lũy, năm Tự Đức 15 (1862) dời đến thôn Nhất Giáp xã Khả Phong, năm 18 (1865) dời đến xã Câu Nghê, năm Đồng Khánh nguyên niên (1886) lại dời đến đây."
q05_page_28-0008,HUYỆN TRỊ HÒA VANG
q05_page_28-0009,"Huyện đặt ở thôn Bình Thuận, đầu niên hiệu Gia Long đặt ở xã Ái Nghĩa, năm Minh Mạng thứ 5 (1824) dời đến Hòa Khuê trung tây xã, năm Tự Đức 11 (1858) ở Đà Nẵng hữu sự, đắp đồn lớn ở xã Nghi Xuân, năm 13 (1860) bình định xong, bèn dùng làm huyện trị, năm Thành Thái 15 (1903) dời đến đây."
q05_page_28-0010,HUYỆN TRỊ DUY XUYÊN
q05_page_28-0011,"Ở Phụng Châu tây thôn, dựng lúc đầu niên hiệu Gia Long, năm Minh Mạng 17 (1836) dời qua Mỹ Xuyên đông giáp, năm 19 đem lại chỗ cũ."
q05_page_29-0001,HUYỆN TRỊ ĐẠI LỘC
q05_page_29-0002,"Ở xã Đông Lâm, làm năm Thành Thái 12 (1900)."
q05_page_29-0003,PHỦ TRỊ THĂNG BÌNH
q05_page_29-0004,Ở xã Thanh Ly huyện Lễ Dương.
q05_page_29-0005,"Nguyên năm Minh Mạng 11 (1830) làm ở xã Hà Lam, qua đời Đồng Khánh dời đến chỗ đây."
q05_page_29-0006,PHỦ TRỊ TAM KỲ
q05_page_29-0007,"Ở xã Tam Kỳ, đắp thành đất, chu vi hơn 45 trượng, cao 5 thước, mở 2 cửa."
