id,sentence
q12_page_11-0003,Đời vua Thái-Tôn Hiếu-Triết Hoàng-Đế (1648 - 1686) mở đất đến sông Phan-Lang (tức Phan-Rang) còn từ sông về phía tây vẫn thuộc nước Chiêm-Thành.
q12_page_11-0004,"Đời vua Hiền-Tôn Hiếu-Minh Hoàng-Đế, năm Nhâm-thân là năm thứ nhất (1692) vua Chiêm-Thành là Bà-Tranh phản nghịch, vua sai Chưởng-cơ Nguyễn-Hữu-Kính đánh phá bắt được Bà-Tranh đem về, đổi tên đất làm trấn Thuận-Thành."
q12_page_11-0005,Năm Đinh-sửu (1697) đặt làm phủ Bình-Thuận lấy đất phía tây Phan-Rang chia làm 2 huyện là An-Phước và Hòa-Đa cho thuộc vào phủ.
q12_page_11-0006,"Lại đặt dinh Bình-Thuận và đặt các đạo Phan-Rang, Phan-Thiết, Ma-Ly, và Phố-Hài, mỗi đạo có đặt một quan văn và một quan võ đều thống thuộc về dinh, còn phủ huyện thì không đặt quan chức."
q12_page_11-0007,"Năm Quý-tỵ là năm thứ 8 (1773) đời vua Duệ-Tôn Hiếu-Định Hoàng-Đế, đất này bị Tây Sơn chiếm lấy."
q12_page_11-0008,"Đến đời Thế-Tổ Cao-Hoàng-Đế (vua Gia-Long) mới thâu phục được rồi để y tên cũ là dinh Bình-Thuận, đặt chức Lưu-thủ, Cai-bộ và Ký-lục; còn trấn Thuận-Thành thì lệ thuộc như cũ."
q12_page_11-0009,Năm Gia-Long thứ 7 (1808) đổi dinh làm trấn.
q12_page_11-0010,Năm thứ 9 (1810) đổi chức Lưu-thủ làm Trấn-thủ.
q12_page_11-0011,"Năm Minh-Mạng thứ 4 (1823) đổi làm phủ Bình-Thuận, đặt chức Tri-phủ kiêm-lý huyện An-Phước mà giảm bỏ đạo Phan-Rang."
q12_page_11-0012,"Năm thứ 6 (1825) dời phủ-lỵ đến đạo Phan-Thiết, kiêm-lý cả huyện Hòa-Đa (còn An-Phước thì đặt riêng làm huyện), giảm 3 đạo Phan-Thiết, Ma-Ly và Phố-Hài."
q12_page_11-0013,"Năm thứ 8 (1827) đổi chức Cai-bộ, Ký-lục làm Hiệp-trấn, Tham-trấn."
q12_page_11_12-0001,"Năm thứ 13 (1832) giảm bỏ danh hiệu trấn Thuận-Thành, chia đặt ra làm 2 phủ Ninh-Thuận và Hàm-Thuận, đặt thêm 2 huyện là Tuy-Phong và Tuy-Định (từ địa giới Khánh-Hòa đến sông Ma-Bố là HUYỆN An-Phước; từ sông Ma-Bố đến sông Duồng là huyện Tuy-Phong đều thuộc vào phủ Ninh-Thuận; từ sông Duồng đến sông Phố-Hài làm huyện Hòa-Đa; từ sông Phố-Hài đến biên giới Biên Hòa làm huyện Tuy-Định đều thuộc về phủ Hàm-Thuận)."
q12_page_12-0001,"Lại cải PHỦ Bình-Thuận làm tỉnh Bình-Thuận, mới đặt Thuận-Khánh Tuần phủ, lại đặt 2 ty Bố-chánh, An-sát, dùng viên Tuần-phủ lãnh việc Năm Tự-Đức thứ 7 (1854) cải huyện Tuy-Định làm huyện Tuy-Lý."
q12_page_12-0002,"Năm Đồng-Khánh thứ 3 (1888) trích phủ Ninh-Thuận cho thuộc vào tỉnh Khánh-Hòa, lấy 7 xã thôn trong tổng Phú-Quí của huyện Tuy-Phong (Phú-Quí, Từ-Sơn, Từ-Thiện, Sơn-Hải, Nho-Lâm, Thạnh-Đức và Lạc-Nghiệp) và 2 tổng Tú-Trà, Ninh-Gia của HUYỆN Hòa-Đa cho tháp-nhập phủ Ninh-Thuận quản trị (còn huyện Tuy-Phong nguyên thuộc phủ Ninh-Thuận thì lệ thuộc về phủ Hàm Thuận, do tỉnh Bình-Thuận quản trị)."
q12_page_12-0003,"Năm Thành-Thái thứ 12 (1900) mới đặt Tuy-Lý thổ-huyện, năm 16 (1904) triệt bãi, đem TỔNG Nông-Tang của huyện ấy tháp-nhập vào huyện Tánh-Linh (Huyện Tánh-Linh nguyên thuộc Đồng-Nai-Thượng-tỉnh, năm ấy mới trích nhập tỉnh Bình-Thuận)."
q12_page_12-0004,Năm thứ 17 (1905) lại trích PHỦ Di-Dinh nguyên thuộc Đồng-Nai-Thượng-tỉnh cho lệ nhập tỉnh Bình-Thuận.
q12_page_12-0005,Nay lãnh 2 phủ (Hàm-Thuận và Di-Dinh) và 5 huyện.
q12_page_12-0006,PHỦ HÀM-THUẬN
q12_page_12-0007,"Từ phía đông đến phía tây 278 dặm, nam đến bắc 45 dặm."
q12_page_13-0001,Từ phủ-lỵ xuống phía đông đến huyện giới Tuy-Phong 120 dặm tây đến huyện giới Phước Bình tỉnh Biên-Hòa 158 dặm; nam đến biển 5 dặm; bắc đến động Mọi hơn 40 dặm.
q12_page_13-0002,"Phủ này nguyên trước là phủ hạt Bình-Thuận gồm cả địa hạt huyện Hòa-Đa và 3 đạo Phố-Hài, Phan-Thiết và Ma-Ly."
q12_page_13-0003,"Nhưng lúc ấy các phủ huyện chưa đặt viên Tri-phủ và Tri huyện, chỉ đặt 1 chức quan văn và 1 quan võ quản trị mà thôi."
q12_page_13-0004,"Năm Minh-Mạng thứ4 (1823) mới đặt chức Tri-phủ rồi năm thứ 6 dời phủ Bình-Thuận đến đạo Phố-Hài, cho Tri-phủ kiêm-lý cả huyện Hòa-Đa."
q12_page_13-0005,"Năm thứ 13 (1832) đổi làm phủ Hàm-Thuận, vẫn cho kiêm-lý như trước, nhưng trích lấy lại đất huyện Tuy-Phong, từ Lại Khê vào nam, đặt thêm làm HUYỆN Tuy-Định (năm Tự-Đức thứ 7 (1854) đổi Tuy-Định làm Tuy-Lý) để thuộc về phủ thống hạt."
q12_page_13-0006,Năm Tự-Đức 19 (1866) đồi sang kiêm-lý huyện Tuy-Lý mà cũng thống hạt huyện Hòa-Đa như trước Năm Đồng-Khánh thứ 3 (1888) trích huyện Tuy-Phong (nguyên thuộc phủ Ninh-Thuận) cho lệ thuộc vào phủ này quản hạt.
q12_page_13-0007,Năm Thành-Thái 13 (1901) cắt 2 tổng trong huyện Tuy-Lý (nói rõ sau đây) đặt làm huyện Tánh-Linh để thuộc vào phủ.
q12_page_13-0008,Nay lãnh 4 huyện.
q12_page_13-0009,HUYỆN TUY-LÝ
q12_page_13-0010,Từ đông đến tây 155 dặm; từ nam đến bắc 45 dặm.
q12_page_13-0011,Từ huyện lỵ xuống đông đến địa giới huyện Hòa-Đa 9 dặm; tây đến địa đầu tỉnh Biên-Hòa 146 dặm; nam đến biển 5 dặm; bắc đến xứ Mán 40 dặm.
q12_page_13-0012,"Nguyên xưa là đất đạo Phan-Thiết và đạo Ma-Ly, năm Minh-Mạng thứ 13 (1832) mới đặt làm huyện Tuy-Định, thuộc phủ Hàm-Thuận kiêm-lý."
q12_page_13-0013,"Năm Tự-Đức thứ 7 (1854) đổi lại tên này, đặt chức Tri huyện, lãnh coi 7 tổng 86 thôn phường."
q12_page_13-0014,Năm thứ 9 (1856) giảm viên Tri huyện để cho phủ kiêm lý.
q12_page_13-0015,"Năm Thành-Thái 12 (1900) trích 2 tổng Khánh-Nhơn và Trừ-Tích, tháp nhập tỉnh Biên-Hòa."
q12_page_13-0016,Năm thứ 13 (1901) lại trích 2 tổng Cam-Thang và Ngân-Chử cho thuộc huyện Tánh-Linh.
q12_page_13_14-0001,Gần đây lại trích tổng Nông-Tang cho tháp-nhập huyện Tánh-Linh.
q12_page_14-0001,Hiện lãnh coi 2 tổng (Lại-An và Đức-Thắng); 66 xã thôn.
q12_page_14-0002,HUYỆN HÒA-ĐA
q12_page_14-0003,"Từ đông đến tây 116 dặm, từ nam đến bắc 54 dặm."
q12_page_14-0004,Từ huyện lỵ xuống phía đông đến biển giáp-giới huyện Tuy-Phong 14 dặm tây đến địa giới huyện Tuy-Lý 102 dặm; nam đến biển 18 dặm bắc đến động Mán 36 dặm.
q12_page_14-0005,"Nguyên trước là đất Phan-Lang, đến triều Nguyễn mới đặt tên huyện nhưng vẫn thuộc vào dinh."
q12_page_14-0006,"Năm Minh-Mạng thứ 4 (1823) mới đặt viên Tri huyện, năm thứ 6 (1825) lại cho thuộc phủ Bình-Thuận kiêm-lý."
q12_page_14-0007,"Năm thứ 13 (1832) chia đặt PHỦ Ninh-Thuận, lấy từ sông Duồng trở về phía tây, đến sông Phố-Hài cho thuộc huyện Hòa-Đa, do phủ Hàm-Thuận kiêm-lý."
q12_page_14-0008,"Năm thứ 19 (1838) lại đặt Tri huyện do phủ thống hạt, lãnh coi 12 tổng cả Kinh lẫn Thồ gồm 280 xã, thôn, phường sách, lân, hộ, ấp, lý."
q12_page_14-0009,"Xét: thuộc huyện có 12 trồng, trong số ấy có 8 tổng Mán có thuế nguyên trước thuộc trấn Thuận-Thành, năm Minh-Mạng 13 (1832) mới đổi cho thuộc huyện này."
q12_page_14-0010,"Trong ấy tổng Ninh-Gia có 12 sách TỔNG Bố-Tuân 16 sách, tổng Tú-Trà 20 sách, tổng Dinh-Văn 17 sách TỔNG Trà-Nang 17 sách, tổng Di-Trang 19 sách, tổng Tinh-Túc 9 sách, tổng Đăng-Gia 17 sách; cộng 127 sách."
q12_page_14-0011,Năm đầu Đồng-Khánh (1886) đặt thêm thổ huyện (huyện thuộc về Thổ Mán) trích 2 TỔNG Ninh-Hà và Tuân-Giáo cho thuộc vào.
q12_page_14-0012,"Năm thứ 3 (1888) lại trích 2 tổng Tú-Trà và Ninh-Gia cho vào phủ Ninh-Thuận, còn các xã thôn Long-Sơn, Thạch-Long và Khánh-Thiện thuộc tổng Vĩnh-An thì cắt cho về phủ Hàm-Thuận kiêm-lý."
q12_page_14-0013,"Năm Thành-Thái 13 (1901) đặt phủ Di-Dinh, đến năm 17 (1905) lại trích thôn Thạnh-An cho vào phủ Hàm-Thuận kiêm-lý."
q12_page_14-0014,Nay hiện lãnh 2 tổng; 68 xã thôn.
q12_page_14-0015,HUYỆN THỔ HÒA-ĐA
q12_page_14-0016,"Từ đông đến tây phỏng 150 dặm, từ nam đến bắc địa thế bát ngát không rõ số dặm là bao nhiêu."
q12_page_14-0017,"Theo bản cũ chép: đất chỗ tiếp giáp 2 huyện Hòa-Đa và Tuy-Phong, năm đầu Đồng-Khánh trích 2 tổng Ninh-Hà, Tuân-Giáo trong huyện Hòa-Đa, và 2 TỔNG Tuy-Tĩnh, La-Bá trong huyện Tuy-Phong, đặt làm huyện Thổ Hòa-Đa; năm Thành-Thái thứ 17 (1905) lại trích 2 tổng Cai-Gia và Trà-Nang cho lệ thuộc vào."
q12_page_14-0018,"Nay hiện lãnh 6 tổng đều là dân Thổ và trại Mán, lại dùng Tù-trưởng xứ ấy làm viên huyện."
q12_page_14-0019,Các lại-lệ cũng đều dùng người thổ làm cả.
q12_page_14-0020,"Hiện có 50 xã, thôn, ấp, hộ"
q12_page_15-0001,HUYỆN TUY-PHONG
q12_page_15-0002,"Từ đông đến tây 67 dặm, từ nam đến bắc 33 dặm, Từ huyện lỵ xuống đông đến địa giới huyện An-Phước 51 dặm; phía tây đến giới huyện Hòa-Đa 16 dặm; phía nam đến biển 8 dặm và phía bắc đến động Mán 25 dặm."
q12_page_15-0003,"Bản cũ chép: đất từ Phan-Rang lên phía tây, khi đầu triều Nguyễn đặt làm huyện An-Phước, đến năm Minh-Mạng 13 (1832) mới chia đất từ sông Ma-Bố về phía tây đặt làm huyện này thuộc phủ Ninh-Thuận thống hạt, lãnh coi 5 tổng, 60 xã, thôn, lý sách."
q12_page_15-0004,Năm đầu Đồng-Khánh (1886) trích 2 tổng Truy-T1nh và La-Bá cho thuộc vào Hòa-Đa.
q12_page_15-0005,"Thổ huyện; năm thứ 3 (1888) lại trích PHỦ Ninh-Thuận cho thuộc về tỉnh Khánh-Hòa, cắt lấy 7 xã thôn tổng Phú-Quí (thuộc huyện này) cho nhập vào phủ Ninh-Thuận (sau cải phủ làm đạo, 7 xã thôn ấy do đạo Ninh-Thuận quản trị)."
q12_page_15-0006,Nay hiện lãnh 2 tổng.
q12_page_15-0007,HUYỆN TÁNH-LINH
q12_page_15-0008,"Từ đông đến tây hơn 50 dặm, từ nam đến bắc hơn 30 dặm."
q12_page_15-0009,Đông tiếp giáp huyện Tuy-Lý và Hòa-Đa huyện-Thổ; tây tiếp tỉnh Biên-Hòa; nam tiếp huyện Tuy-Lý; bắc đến sơn động.
q12_page_15-0010,"Huyện này nguyên trước là đất huyện Tuy-Lý thuộc phủ Hàm-Thuận, năm Thành-Thái 13 (1901) trích 2 tổng Cam-Thang Ngân-Chử của HUYỆN Tuy-Lý đặt làm huyện này để thuộc vào tỉnh Đồng-Nai-Thượng."
q12_page_15-0011,"Năm Thành-Thái 16 (1904), lại lấy tổng Nông-Tang của thổ-huyện Tuy-Lý, tháp nhập huyện hạt, và cho đổi sang phủ Hàm-Thuận thống hạt."
q12_page_15-0012,Nay lãnh 3 tổng: 17 thôn sách.
q12_page_16-0001,DI-DINH THỔ-PHỦ
q12_page_16-0002,"Phủ này nguyên trước là vùng Mọi hoang ở phía tây-bắc tỉnh hạt (Bình-Thuận), đi 3 ngày đường mới đến."
q12_page_16-0003,"Đất này ban đầu do huyện Tuy-Phong kiêm hạt, năm Thành-Thái 13 (1901) mới đặt phủ, thuộc về tỉnh Đồng-Nai-Thượng, quan lại đều dùng người Tù trưởng xứ ấy."
q12_page_16-0004,"Năm thứ 17 (1905), triệt bỏ tỉnh Thượng lại qui về tỉnh Bình-Thuận quản hạt, quan lại cũng dùng người Mán-thổ, thành hào chưa xây đắp."
q12_page_16-0005,"Xét: đám mọi hoang ở đây có 20 sách: 1-Phí-Bà, 2 - Băng-Dựng, 3 - Giang-Trang, 4-Phi-Chân, 5 Phi-Lộ, 6-Băng-Trang, 7-Tam-Bạch, 8-Thầm-Luật, 9-Bàn-Tấu, 10-La-Miên, 11-Năm-Lôn, 12--Giang-Tre, 13-Băng-Bí-Thủy, 14 Băng-Bí-Hỏa, 15-Lưu-Miên, 16-Băng-Trinh, 17 - Năng-Duy, 18 Phí-Cố, 17-Chân-Dựng, 20 - Phi-Chinh."
q12_page_16-0006,Đất này ở miền thượng-du các tổng Dinh-Văn và Dinh-Trà thuộc hạng dân Mọi có thuế.
q12_page_16-0007,"Phía tây có sông Dã-Dương, sông này không sâu mà rộng ở trong có nhiều cá sấu."
q12_page_16-0008,"Phía nam sông thì dân Mọi có thuế và dân Kinh thỉnh thoảng có qua lại buôn bán, phía bắc sông ít có người đến."
q12_page_16-0009,"Năm Tự-Đức 19 (1866) có phái người đến thăm xét, thì bọn mọi sợ trốn không dám dẫn đường nên phải trở về và số dặm chưa cứu rõ là bao nhiêu."
q12_page_16-0010,"Nay phủ ấy nhận định điền thổ và ngân-thuế do tòa Sứ biệt nạp, ngạch số chưa rõ."
q12_page_17-0001,HÌNH THẾ
q12_page_17-0002,"Tỉnh này phía đông tiếp Ninh-Thuận, tây giáp Biên-Hòa dài hơn 400 dặm; bắc dọc theo núi; nam dựa theo biển đất tuy hẹp mà hiềm trở, đủ để nương dựa."
q12_page_17-0003,"Những núi có danh là núi Diên-Chủy, Hương-Ấn và Hỏa-Diệm."
q12_page_17-0004,"Những sông lớn là sông Kỳ-Xuyên, Phố-Hài và Phan-Thiết."
q12_page_17-0005,"Đường bộ đi ngang qua núi Ô-Cam, đường bề phải đi qua sông Long-Vĩnh, đều là chỗ ách tắc hiềm yếu."
q12_page_17-0006,"Phía tây-bắc có núi Thị-Linh, La-Thô, lại là con đường Mán-Lèo thường qua lại."
q12_page_17-0007,"Ngày xưa đã có ý lo nghĩ sâu xa, nên đều đặt đồn phòng-thủ để chế ngự."
q12_page_17-0008,"Còn nói về ghe thuyền luôn luôn bán cá mắm, qua lại tụ tập, và dân cư trù mật, phố xá liên lạc, thì ở Phan-Thiết là chỗ đô hội đệ nhất."
q12_page_18-0001,KHÍ HẬU
q12_page_18-0002,"Khí trời như nung nấu, khí đất càng khô ráo."
q12_page_18-0003,"Mùa hạ, thu mưa nhiều, mùa đông, xuân tạnh nhiều, nên thường ít lúc lạnh."
q12_page_18-0004,"Từ tháng 3, 4 về sau nhiều gió nam, tháng 8, 9 về sau nhiều gió đông có gió lên thì thường tốc nhà cửa tung cát bụi mù trời."
q12_page_18-0005,"Lại vì đất ấy sát liền bờ biển, khí thấp nhiệt đùn lên, dễ sinh ra chứng chướng-ngược (sốt rét)."
q12_page_18-0006,"Tháng 9 thường nhiều gió dữ, ngạn-ngữ có câu: «Tháng chín nhịn buôn» là nói vì có gió ấy."
q12_page_18-0007,"Còn như mùa màng thì: mùa xuân, nắng hạn đất khô, khó lòng cày cấy; đến cuối mùa hạ sang đầu mùa thu có mưa nhuần thì mới bắt đầu gieo trồng rồi cuối mùa đông thu hoạch."
q12_page_18-0008,"Trong cả năm chỉ làm một mùa, nên lúa thóc không đầy đủ lắm."
q12_page_18-0009,Cũng bởi địa lợi đã bị thiên thời hạn chế vậy.
q12_page_19-0001,PHONG TỤC
q12_page_19-0002,"Tập tục chất phác, ít chuyên về nghề sĩ."
q12_page_19-0003,"Còn như cày ruộng dệt cửi, hái củi, buôn bán là nghề nghiệp thường; dân Kinh và dân Thổ ở chung lộn nên sự ưa muốn khác nhau."
q12_page_19-0004,Các công kỹ nghệ không tinh xảo lắm.
q12_page_19-0005,Chở nặng đi xa thường dùng xe trâu.
q12_page_19-0006,"Dân buôn bán ở dọc bờ biển hay tranh mối lợi, nên càng ngày sinh ra thói bạc bẽo dối trá."
q12_page_19-0007,Các tuần tiết tuế thời và việc vãng lai hiếu hỉ đại lược giống như các tỉnh.
q12_page_19-0008,"Duy có tục ưa hát xướng hí-kịch, thậm chí tật bệnh thì cầu thần tế nhương; sau khi chết đến lúc mãn tang cũng đặt tiệc hát, bảo là trả nợ quỉ thần."
q12_page_19-0009,"Đến như thổ dân thì tập tánh quê mùa vụng về, chỉ chuyên việc nông, không có nghề chi khác."
q12_page_19-0010,"Ngày tiết lễ và việc tang tế có hai tục lệ: 1-tục nhà chùa «ni tục», 2-tục Chiêm-thành «Chiêm-tục»; Theo ni tục thì: cứ 3 năm một lần thay đổi tháng để làm tiết lễ, như các năm Tý, Sửu, Dần thì làm vào tháng 3; các năm Mẹo, Thìn, Tỵ làm lễ vào tháng 4; các năm Ngọ, Mùi, Thân lễ vào tháng 5; và các năm Dậu, Tuất, Hợi thì lễ vào tháng 6, cứ thế luân chuyền mãi khi chết thì dùng thổ-táng (chôn dưới đất)."
q12_page_19-0011,"Theo Chiêm-tục thì: hàng năm lấy tháng 10 tức là tháng giêng ta làm tiết nhật; đến kỳđó thì đều sắm cỗ bàn để cúng tiên tồ, hội họp bè bạn làm vui, chết thì dùng hỏa-táng."
q12_page_19_20-0001,"Nhưng chúng đều ưa chuộng quỉ thần, khi đau không uống thuốc chỉ dùng sự cầu đảo và gội nước lạnh (đọc chú vào nước trong, rồi thấm vào đầu người bệnh) để trừ bệnh và như vậy nhiều khi cũng kiến hiệu, Lại cũng có khi lấy thuật phù chú để ếm người (có sự thù oán người nào thì làm phù chú để ẽm), mà cũng có người bị bệnh đến chết."
q12_page_20-0001,"Việc hôn thú thì con gái đi cưới con trai, sinh ra con trai con gái đều theo hệ thuộc bên mẹ, vì cho rằng con gái mới là bên nội, con trai là bên ngoại."
q12_page_20-0002,"Duy có 3 xã thôn Xuân-Hội, Xuân Quang và Tuân-Giáo thì con trai dùng theo y phục của ta, con gái dùng theo y phục của Thổ (nhóm người này gọi là Kinh-cựu Thổ dân»."
q12_page_20-0003,(Thổ-dân nhiễm theo phong hóa miền kinh đã lâu).
q12_page_20-0004,"Việc hôn thú tang tế đại lược như phong tục của ta, còn các Mán khác thì nương dựa miền núi, gác sàn mà ở."
q12_page_20-0005,"Đồ dùng ưa chuộng thau và đồng, ăn không dùng muỗm đũa, không biết văn-tự, thắt nút dây để làm tin."
q12_page_20-0006,"Ở chung chạ với nhau, mà không hề trộm cắp của nhau."
q12_page_20-0007,Tuy là dân Mường Mán mà còn có phong tục trung-tín vậy.
q12_page_21-0001,THÀNH TRÌ
q12_page_21-0002,TỈNH THÀNH
q12_page_21-0003,"Ở địa phận thôn Phú-Tài huyện Tuy-Lý, tức là chỗ thành cũ phủ Hàm-Thuận."
q12_page_21-0004,Đầu niên hiệu Gia-Long ở huyện Hòa-Đa.
q12_page_21-0005,Năm Minh-Mạng thứ 18 (1837) dời đến địa phận 2 thôn Đông-An và Hòa-An.
q12_page_21-0006,"Năm Tự-Đức thứ 12 (1859) dời qua xã Xuân-An, đắp thành đất, chu vi hơn 250 trượng, ngoài có 4 cửa đều xây nhân thành ((1), hào rộng 4 trượng, phía trước tiếp sông Xuân-An."
q12_page_21-0007,"Nhân bên kia bờ sông có hòn núi Bôn mới đặt đồn xích-phồ, đắp 2 thành đất ở trước và ở sau."
q12_page_21-0008,"Năm Thành-Thái thứ 5 (1893), lại dời về chỗ cũ Hòa-An."
q12_page_21-0009,"Năm thứ 10 (1898) dời đổi phủ lỵ Hàm-Thuận đi nơi khác, rồi nhơn phủ-thành sửa chữa thêm vào, chu vi dài 75 trượng, xây gạch, mở 4 cửa: tiền, hậu, tả, hữu, không đào ao và hào."
q12_page_21-0010,"Còn thành cũ ở Hòa-An đã hủy bỏ, mà dấu cũ vẫn còn."
q12_page_21-0011,PHỦ THÀNH HÀM THUẬN
q12_page_21-0012,Ở địa phận thôn Phú-Tài.
q12_page_21-0013,"Bao quanh rào tre, chưa có hào-lũy."
q12_page_21-0014,Nguyên thành cũ ở thôn Xuân-An huyện Hòa-Đa.
q12_page_21-0015,"Năm Minh-Mạng thứ 19 (1838) dời đến thôn Phú-Tài huyện Tuy-Lý, đắp thành đất chu vi 75 trượng Năm Thành-Thái thứ 10 (1898) dời tỉnh thành đến đây rồi xây gạch lại, nên mới dời phủ-lỵ đến chỗ hiện nay."
q12_page_21-0016,(1) Nhân-Thành: lớp thành khuất khúc ở ngoài để che kín của thành
q12_page_22-0001,THỔ PHỦ DI-DINH
q12_page_22-0002,Ở miền thượng-du thuộc sách Dinh-Văn.
q12_page_22-0003,"Thuở trước lệ thuộc tỉnh Đồng-Nai thượng, năm Thành-Thái 17 (1905) lại đem lệ thuộc vào tỉnh Bình-Thuận, quan cai-trị thì dùng thổ-tù."
q12_page_22-0004,"Lỵ sở không có hào lũy, cũng chưa có trường học."
q12_page_22-0005,HUYỆN TRỊ HÒA-ĐA
q12_page_22-0006,"Ở thôn Xuân-Hội, bao quanh rào tre, chu vi 50 trượng."
q12_page_22-0007,"Dựng năm Minh-Mạng thứ 13 (1832), qua năm Tự-Đức thứ 14 (1861) dời đến thôn Đông-An, năm thứ 20 (1867) lại đem về chỗ cũ, tức huyện lỵ ngày nay (Xuân-Hội)."
q12_page_22-0008,HUYỆN TRỊ TUY-PHONG
q12_page_22-0009,Ở địa phận thôn Long-Hương.
q12_page_22-0010,"Lỵ sở cũ nguyên ở thôn Thái Hòa dựng năm Minh-Mạng thứ 13 (1832), qua năm thứ 16 (1835) dời đến địa phận xã Vĩnh-Giang; 4 mặt rào tre, chu vi 42 trượng."
q12_page_22-0011,"Năm đầu Thành-Thái (1889) dời đến đây, nhưng cũng rào"
q12_page_22-0012,HUYỆN TRỊ THỔ HUYỆN HÒA-ĐA
q12_page_22-0013,"Ở thôn Hựu-An. Bốn mặt rào tre, chưa có xây đắp hào lũy."
q12_page_22-0014,"Quan-lại đều dùng người Thổ, nhà học cũng chưa kiến thiết."
q12_page_22-0015,HUYỆN TRỊ TÁNH-LINH
q12_page_22-0016,"Ở thôn Tánh-Linh. Bốn mặt rào tre, không có hào lũy."
q12_page_22-0017,"Quan lại đều dùng người Thổ, nhà học cũng chưa kiến thiết."
q12_page_23-0001,HỌC HIỆU
q12_page_23-0002,TRƯỜNG HỌC TỈNH
q12_page_23-0003,"Ở địa phận thôn Xuân-An, phía tây tỉnh thành cũ."
q12_page_23-0004,"Năm Thiệu-Trị thứ nhất (1841) bắt đầu đặt chức Đốc-học, lấy trường học phủ Hàm-Thuận làm Học-chính-đường."
q12_page_23-0005,Đầu niên hiệu Tự-Đức dựng trường mới tại đây.
q12_page_23-0006,TRƯỜNG HỌC PHỦ HÀM-THUẬN
q12_page_23-0007,"Ở địa phận thôn Phú-Tài, phía đông phủ-trị cũ, Trường dựng từ năm Minh-Mạng thứ 13 (1832), đến năm Thiệu-Trị thứ nhất (1841) cải đặt làm trường Tỉnh-học."
q12_page_23-0008,"Sau lại dựng riêng trường Tỉnh học ở thôn Xuân-An, còn Phủ-học giảm bỏ."
q12_page_23-0009,TRƯỜNG HỌC HUYỆN HÒA-ĐA
q12_page_23-0010,"Ở địa phận thôn Thụy-Giang, phía tây huyện-trị."
q12_page_23-0011,"Năm Thiệu-Trị thứ nhất (1841) bắt đầu lập ở thôn An-Hòa, qua năm thứ 5"
q12_page_23-0012,TRƯỜNG HỌC HUYỆN TUY-PHONG
q12_page_23-0013,Ở địa phận xã Vĩnh-Giang.
q12_page_23-0014,Dựng năm Minh-Mạng 16 (1835).
q12_page_23-0015,"Năm Thành-Thái thứ nhất (1889) dời đổi huyện-trị qua xã Long Hương, còn học-xá huyện vẫn ở tại chỗ huyện lỵ cũ."
q12_page_24-0001,HỘ KHẨU
q12_page_24-0002,Lúc đầu niên hiệu Gia-Long số đinh hơn 9200 người.
q12_page_24-0003,Sang niên hiệu Minh-Mạng hơn 12000 người.
q12_page_24-0004,Năm Thành-Thái thứ 10 (1898) hạng chính-nạp (miễn-diêu và tráng-đinh) 3474 người (trừ ngoại phủ Ninh-Thuận có sổ riêng.
q12_page_24-0005,"Sau đây cũng vậy), tiền thuế hơn 4516 quan."
q12_page_24-0006,"Năm thứ 11 (1899) 5692 người, mới định bạc sưu là 12."
q12_page_24-0007,"243đ, 40. Năm thứ 18 (1906) 11.773 người, bạc sưu 21.174 đồng, bạc công-ích 11."
